Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41
      Others,,897.812,0.0519123711459425,966.895,0.0521194321157192,—,,1275.773,0.0532724299402403,1308.738,0.0497822683348777,—,,978.499,0.0516331799955601,926.411,0.0487746771453759,929.219,0.0500019560201646,997.843,0.0452245430061522,1105.277,0.0430204277136099,1123.912,0.0412679187564929,1120.555,0.0394518306053582,1067.671,0.0386876665318824,1173.122,0.0399299375653304,1249.382,0.0413351149970781,755.141,0.0252838401439577,752,0.0276322339268495,881.193,0.0280817987357163,805.995,0.0216931833835213
    Others,,614.933,0.0355560296876048,692.447,0.037325608685776,733.877,0.0348852105601636,755.929,0.0315653134940902,660.256,0.0251150660878747,623.219,0.0303571385080155,537.421,0.0283584911444916,497.767,0.0262069693889886,547.538,0.0294634214274233,535.388,0.0242650172732362,578.789,0.0225280634048592,606.612,0.0222736430723346,625.298,0.022015118199347,781.267,0.0283096545362421,1073.047,0.0365236520282333,1070.846,0.0354283498194797,923.314,0.0309146551156382,479.553,0.0176211711121309,541.436,0.0172544457119737,590.749,0.015899883238273
      Information & Communication Business,,50.222,0.00290388533868062,44.661,0.00240740303520045,—,,59.611,0.00248917544200078,56.22,0.00213851750754301,—,,44.288,0.0023369776317026,45.477,0.00239432173467312,46.924,0.00252501486117934,—,,49.648,0.0019324370226878,49.547,0.00181927194533732,50.531,0.00177906524206251,48.102,0.00174300335544995,48.294,0.00164379868826948,23.318,0.000771463180597982,—,,—,,—,,—,
      Housing Business,,121.142,0.00700454935483349,136.1,0.00733632370727885,—,,155.843,0.00650753331445083,143.594,0.00546208258587924,—,,136.673,0.00721192521354972,132.003,0.00694983512417388,150.543,0.00810082926107154,—,,157.581,0.00613348691734142,152.726,0.00560780929468156,158.527,0.00558132385324738,300.82,0.0109003839629632,547.982,0.0186518427298481,559.13,0.0184985079409791,—,,—,,—,,—,
      Others,,443.569,0.0256475949940907,511.686,0.0275818819432967,—,,540.475,0.0225686047376386,460.442,0.0175144659944525,—,,356.46,0.0188095882992393,320.287,0.0168628125301416,350.071,0.0188375773051725,—,,371.56,0.01446213946483,404.339,0.0148465618323157,416.24,0.0146547291040371,432.345,0.015666267217829,476.771,0.0162280106101157,488.398,0.0161583786979026,—,,—,,—,,—,
  Financial Services,,716.727,0.0414418586901466,760.664,0.0410027724942951,977.416,0.046461958836253,1277.994,0.0533651721968152,1468.73,0.0558681042129784,1355.85,0.0660437602930797,1226.244,0.064706123532549,1173.168,0.0617662035935307,1071.737,0.0576709541444839,1150.042,0.052122552233048,1379.267,0.0536848738110606,1621.685,0.0595452000055371,1854.007,0.0652747701854423,1783.697,0.0646332762900923,1959.234,0.0666870890630919,2120.343,0.0701503797383424,2172.854,0.0727520995312917,2137.195,0.0785312130150174,2306.079,0.0734899691062705,2786.679,0.0750028704619853
Intersegment Revenue,,312.162,1.0,—,,488.435,1.0,604.194,1.0,733.375,1.0,597.648,1.0,439.477,1.0,508.089,1.0,560.132,1.0,592.039,1.0,661.82,1.0,744.548,1.0,647.909,1.0,629.306,1.0,681.556,1.0,683.32,1.0,631.286,1.0,651.56,1.0,680.133,1.0,700.293,1.0
  Goods & Products,,—,,—,,—,,—,,—,,575.95,0.963694348512837,420.314,0.95639589785131,489.052,0.962532154799651,531.545,0.94896381567202,571.411,0.965157700759578,620.04,0.936871052552053,705.084,0.946996029806003,605.692,0.934841158249075,589.403,0.936592055375286,623.782,0.915232203956828,650.116,0.951407832347948,610.97,0.967818072949503,626.518,0.961566087543741,662.186,0.973612514022993,677.325,0.967202299608878
    Others,,281.311,0.901169905369648,—,,456.414,0.934441635017966,567.802,0.939767690510002,686.699,0.936354525311062,561.728,0.939897732444516,410.194,0.933368526680577,474.485,0.93386198087343,501.377,0.895105082373441,531.073,0.897023675805141,572.491,0.865025233447161,649.179,0.871910205923594,552.089,0.852108860966586,539.785,0.857746469920833,573.071,0.8408274595191,605.531,0.886160217760347,581.606,0.921303497939127,572.812,0.879139296457732,588.441,0.865185191719855,634.194,0.905612365110032
    Automotive,,10.726,0.0343603641698862,—,,12.528,0.0256492675586311,13.838,0.0229032396879148,17.052,0.023251406170104,14.222,0.0237966160683212,10.12,0.0230273711707325,14.567,0.0286701739262216,30.168,0.0538587332985796,40.338,0.0681340249544371,47.549,0.0718458191048926,55.905,0.0750858238824092,53.603,0.0827322972824888,49.618,0.078845585454453,50.711,0.0744047444377278,44.585,0.0652476145876017,29.364,0.0465145750103756,53.706,0.082426791086009,73.745,0.108427322303138,43.131,0.0615899344988455
  Financial Services,,20.125,0.064469730460466,—,,19.493,0.0399090974234033,22.554,0.0373290698020834,29.624,0.0403940685188342,21.698,0.036305651487163,19.163,0.0436041021486904,19.037,0.0374678452003488,28.587,0.0510361843279798,20.628,0.0348422992404217,41.78,0.0631289474479466,39.464,0.0530039701939969,42.217,0.0651588417509249,39.903,0.0634079446247136,57.774,0.0847677960431718,33.204,0.0485921676520517,20.316,0.0321819270504969,25.042,0.0384339124562588,17.947,0.0263874859770074,22.968,0.032797700391122
Revenue Including Intersegment Revenue,,—,,—,,21525.344,1.0,24552.285,1.0,27022.615,1.0,21127.218,1.0,19390.45,1.0,19501.777,1.0,19143.785,1.0,22656.231,1.0,26353.731,1.0,27979.069,1.0,29051.027,1.0,28226.499,1.0,30061.066,1.0,30909.001,1.0,30497.833,1.0,27866.154,1.0,32059.64,1.0,37854.59,1.0
  Goods & Products,,—,,—,,—,,—,,—,,19749.67,0.934797473098446,18145.043,0.935772145566503,18309.572,0.938866853005241,18043.461,0.942523173970038,21485.561,0.948329004943497,24932.684,0.946077957614427,26317.92,0.940628867958401,27154.803,0.934727815302364,26402.899,0.935394042314635,28044.058,0.932902978224392,28755.454,0.930326217919499,28304.663,0.928087677573682,25703.917,0.922406335657228,29735.614,0.927509292056929,35044.943,0.925777904343965
    Automotive,,—,,—,,19338.144,0.898389544901117,21928.006,0.893114673440782,24177.306,0.894706378342733,18564.723,0.878711196145181,17197.428,0.886901954312561,17337.32,0.889012319236344,16994.546,0.887731762553748,20419.1,0.901257583399463,23781.404,0.902392302630698,25062.129,0.895745637569284,25977.416,0.894199575113128,25081.847,0.888592205501646,26397.94,0.878143842270929,27079.077,0.876090333686294,26799.743,0.878742532297295,24651.552,0.884641346631473,28605.738,0.89226635108816,33820,0.893418737331457
    Others,,—,,—,,1190.291,0.055297188281869,1323.731,0.0539147781968155,1346.955,0.0498454720240806,1184.947,0.0560862769532647,947.615,0.048870191253942,972.252,0.0498545337688971,1048.915,0.0547914114162899,1066.461,0.0470714215440335,1151.28,0.0436856549837289,1255.791,0.0448832303891169,1177.387,0.0405282401892367,1321.052,0.0468018368129891,1646.118,0.0547591359534622,1676.377,0.0542358842332044,1504.92,0.0493451452763873,1052.365,0.037764989025755,1129.876,0.0352429409687695,1224.943,0.0323591670125076
  Financial Services,,—,,—,,996.909,0.0463132668170135,1300.548,0.0529705483624029,1498.354,0.0554481496331869,1377.548,0.0652025269015542,1245.407,0.0642278544334969,1192.205,0.0611331469947585,1100.324,0.0574768260299622,1170.67,0.0516709950565034,1421.047,0.0539220423855734,1661.149,0.0593711320415987,1896.224,0.0652721846976357,1823.6,0.0646059576853651,2017.008,0.0670970217756083,2153.547,0.0696737820805014,2193.17,0.071912322426318,2162.237,0.0775936643427722,2324.026,0.0724907079430711,2809.647,0.0742220956560354
Operating Income,,1666.89,1.0,1672.187,1.0,1878.342,1.0,2238.683,1.0,2270.375,1.0,-461.011,,147.516,1.0,468.279,1.0,355.627,1.0,1320.888,1.0,2292.112,1.0,2750.564,1.0,2853.971,1.0,1994.372,1.0,2399.862,1.0,2467.545,1.0,2399.233,1.0,2197.749,1.0,2995.697,1.0,2725.024,1.0
  Goods & Products,,—,,—,,—,,—,,—,,-384.963,0.842535729137029,-95.23,-0.627764556978714,121.215,0.252797213735284,63.745,0.17219861527947,998.32,0.75967552924346,2003.048,0.871671528269462,2390.96,0.868557861052393,2515.505,0.881170590153678,1774.3,0.888603755744398,2111.947,0.88089808812789,2144.422,0.869157192866694,2116.49,0.881785594059241,1692.511,0.773505738301287,2326.592,0.779795367531698,2284.088,0.839243328566536
    Automotive,,1518.954,0.904032200947626,1452.535,0.86094974249184,1694.045,0.896505098935759,2038.828,0.911410897263391,2171.905,0.947817981312506,-394.876,0.864231467903964,-86.37,-0.569358655741379,85.973,0.179299054213287,21.683,0.0585737324512471,944.704,0.718876223233445,1938.778,0.843702987764253,2325.31,0.844709355189438,2448.998,0.857873473892987,1692.973,0.847873621244356,2011.135,0.838849164523108,2038.884,0.826381511671124,2013.134,0.838724756606861,1607.161,0.734499365660864,2284.29,0.765617160249404,2180.637,0.801232288018389
    Others,,15.247,0.00907452033955502,33.743,0.0200002252344364,39.748,0.0210350283921021,39.679,0.0177375791349315,33.08,0.0144360912755474,9.913,-0.0216957387669344,-8.86,-0.0584059012373349,35.242,0.0734981595219971,42.062,0.113624882828223,53.616,0.0407993060100141,64.27,0.0279685405052092,65.65,0.0238485058629545,66.507,0.0232971162606915,81.327,0.0407301345000421,100.812,0.0420489236047822,105.538,0.0427756811955693,103.356,0.0430608374523796,85.35,0.0390063726404229,42.302,0.0141782072822935,103.451,0.0380110405481473
  Financial Services,,145.998,0.0868932787128191,200.853,0.119050032273724,155.817,0.0824598726721387,158.495,0.0708515236016776,86.494,0.0377459274119466,-71.947,0.157464270862971,246.927,1.62776455697871,358.28,0.747202786264716,306.438,0.82780138472053,315.82,0.24032447075654,294.891,0.128328471730538,361.833,0.131442138947607,339.226,0.118829409846322,222.428,0.111396244255602,285.546,0.11910191187211,322.821,0.130842807133306,283.742,0.118214405940759,495.593,0.226494261698713,657.001,0.220204632468302,437.516,0.160756671433464
  Adjustments,,-13.309,,-14.944,,-11.268,,1.681,,-21.104,,-4.101,,-4.181,,-11.216,,-14.556,,6.748,,-5.827,,-2.229,,-0.76,,-2.356,,2.369,,0.302,,-0.999,,9.645,,12.104,,3.42,
Revenue Growth %,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Automotive,,—,,7.1,,—,,—,,10.2,,—,,-7.3,,0.8,,-2.1,,20.1,,16.5,,5.4,,3.7,,-3.4,,5.2,,2.6,,—,,-8.1,,16,,—,
  Others,,—,,12.6,,—,,—,,-12.7,,—,,-13.8,,-7.4,,10,,-2.2,,8.1,,6,,3.1,,24.9,,24.6,,2.9,,—,,-48.1,,12.9,,—,
  Financial Services,,—,,6.1,,—,,—,,14.9,,—,,-9.6,,-4.3,,-8.6,,-1,,19.9,,4.8,,14.3,,-3.8,,10.6,,8.2,,—,,-1.6,,7.9,,—,
Revenue Including Intersegment Growth%,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Automotive,,—,,—,,—,,—,,10.3,,—,,-7.4,,0.8,,-2,,20.2,,16.5,,5.4,,3.7,,-3.4,,5.2,,2.6,,—,,-8,,16,,—,
  Financial Services,,—,,—,,—,,—,,15.2,,—,,-9.6,,-4.3,,-7.7,,6.4,,21.4,,16.9,,14.2,,-3.8,,10.6,,6.8,,—,,-1.4,,7.5,,—,
  Others,,—,,—,,—,,—,,1.8,,—,,-20,,2.6,,7.9,,1.7,,8,,9.1,,-6.2,,12.2,,24.6,,1.8,,—,,-30.1,,7.4,,—,
Total Operating Expense,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,34429.273,1.0
  Goods & Products,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,32760.855,0.932481372349051
    Automotive,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,31639.363,0.900560032102025
    Others,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,1121.492,0.031921340247026
  Financial Services,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,2372.131,0.0675186276509489
  Adjustments,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-703.713,
Assets,,22040.228,1.0,24335.011,1.0,28731.595,1.0,32574.779,1.0,32458.32,1.0,29062.037,1.0,30349.287,1.0,29818.166,1.0,30650.965,1.0,35483.317,1.0,41437.473,1.0,47729.83,1.0,47427.597,1.0,48750.186,1.0,50308.249,1.0,51936.949,1.0,53972.363,1.0,62267.14,1.0,67688.771,1.0,74303.18,1.0
  Financial Services,,8138.297,0.421944141673904,9487.248,0.438129890502255,11613.508,0.46159358043746,13735.434,0.482067497776014,13942.372,0.483959624084968,13631.662,0.514802953453061,13274.953,0.496185877606602,13365.394,0.516963083619224,13172.548,0.49529075990279,16231.473,0.528345404588454,18943.587,0.544101721437053,22378.941,0.557169684073325,21709.01,0.553125178751534,22507.613,0.551189656361821,23055.981,0.545209351956101,24044.7,0.546851423561055,25390.541,0.540677594495504,28275.239,0.539521500088736,31681.472,0.535936564840067,35525.441,0.548280401794028
  Goods & Products,,—,,—,,—,,—,,—,,12847.716,0.485197046546939,13479.039,0.503814122393398,12488.278,0.483036916380776,13423.038,0.50470924009721,14489.856,0.471654595411546,15872.673,0.455898278562947,17786.455,0.442830315926675,17538.905,0.446874821248466,18326.994,0.448810343638179,19232.327,0.454790648043899,19924.647,0.453148576438945,21570.053,0.459322405504496,24132.754,0.460478499911264,27432.748,0.464063435159933,29268.852,0.451719598205972
    Automotive,,10207.395,0.529220120868223,11141.197,0.514510785601268,12354.827,0.491058242747618,13297.362,0.466692645195037,13593.025,0.47183329129201,11716.316,0.442469456797663,12359.404,0.46196485369361,11341.558,0.438682675327513,12261.814,0.461046957190565,13179.741,0.429009467656819,14275.376,0.410020375537177,15897.022,0.395789002055401,15621.757,0.398027691407301,16156.496,0.395656948528977,17054.209,0.403284260037077,17799.376,0.404813289585583,19450.102,0.414179215876188,21412.034,0.408564281406464,24341.737,0.411774645762052,26321.858,0.406237290065037
    Others,,941.925,0.0488357374578726,1025.517,0.0473593238964768,1191.261,0.0473481768149218,1459.965,0.0512398570289485,1273.56,0.0442070846230219,1131.4,0.0427275897492758,1119.635,0.0418492686997888,1146.72,0.0443542410532632,1161.224,0.0436622829066447,1310.115,0.042645127754727,1597.297,0.0458779030257701,1889.433,0.0470413138712737,1917.148,0.0488471298411648,2170.498,0.0531533951092023,2178.118,0.0515063880068221,2125.271,0.0483352868533617,2119.951,0.0451431896283084,2720.72,0.0519142185047995,3091.011,0.0522887893978809,2946.994,0.0454823081409346
  Adjustments,,2752.611,,2681.049,,3571.999,,4082.018,,3649.363,,2582.659,,3595.295,,3964.494,,4055.379,,4761.988,,6621.213,,7564.434,,8179.682,,7915.579,,8019.941,,7967.602,,7011.769,,9859.147,,8574.551,,9508.887,
Depreciation and Amortization,,969.904,1.0,997.713,1.0,1211.178,1.0,1382.594,1.0,1491.135,1.0,1495.17,1.0,1414.569,1.0,1175.573,1.0,1067.83,1.0,1105.109,1.0,1250.853,1.0,1409.075,1.0,1625.837,1.0,1610.95,1.0,1734.033,1.0,1792.375,1.0,1595.347,1.0,1644.29,1.0,1821.88,1.0,2039.905,1.0
  Goods & Products,,—,,—,,—,,—,,—,,1105.233,0.739202231184414,1065.749,0.753408988886368,844.708,0.718550017736032,769.073,0.720220447074909,768.581,0.695479812398596,812.957,0.649922093163625,844.456,0.599298121107819,927.846,0.570688205521218,939.795,0.583379372420001,1010.972,0.583017739570124,1033.528,0.576624869237743,855.863,0.536474509934202,928.533,0.564701482098657,1060.079,0.58185994686807,1240.749,0.608238618955294
    Automotive,,772.829,0.796809787360398,754.339,0.756068127808298,880.36,0.726862608138523,950.762,0.687665359461997,1050.541,0.704524405905568,1072.848,0.71754248680752,1018.935,0.720314809669942,819.075,0.696745331850936,744.067,0.696802861878764,745.88,0.674937947297506,789.266,0.630982217734618,819.28,0.581431080673491,900.434,0.553827966764196,912.797,0.566620317204134,976.735,0.563273593985812,997.312,0.556419276100146,821.958,0.515222080212016,893.704,0.543519695430855,1026.834,0.563612312556261,1205.687,0.591050563629189
    Others,,21.542,0.0222104455698708,22.79,0.022842240203345,29.084,0.0240129857048262,28.956,0.0209432414721892,30.869,0.0207016802636917,32.385,0.0216597443768936,46.814,0.0330941792164256,25.633,0.021804685885096,25.006,0.0234175851961455,22.701,0.0205418651010896,23.691,0.0189398754290072,25.176,0.0178670404343275,27.412,0.0168602387570218,26.998,0.0167590552158664,34.237,0.0197441455843113,36.216,0.0202055931375968,33.905,0.0212524297221858,34.829,0.0211817866678019,33.245,0.0182476343118098,35.062,0.0171880553261059
  Financial Services,,175.533,0.180979767069731,220.584,0.221089631988357,301.734,0.249124406156651,402.876,0.291391399065814,409.725,0.27477391383074,389.937,0.260797768815586,348.82,0.246591011113632,330.865,0.281449982263968,298.757,0.279779552925091,336.528,0.304520187601404,437.896,0.350077906836375,564.619,0.400701878892181,697.991,0.429311794478782,671.155,0.416620627579999,723.061,0.416982260429877,758.847,0.423375130762257,739.484,0.463525490065798,715.757,0.435298517901343,761.801,0.41814005313193,799.156,0.391761381044705
  Adjustments,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,0,
R&D Expenses,,682.279,1.0,755.147,1.0,812.648,1.0,890.782,1.0,958.882,1.0,904.075,1.0,725.345,1.0,730.34,1.0,779.806,1.0,807.454,1.0,910.517,1.0,1004.547,1.0,1055.672,1.0,1037.528,1.0,1064.269,1.0,1048.882,1.0,—,,—,,—,,—,
  Goods & Products,,—,,—,,—,,—,,—,,904.075,1.0,725.345,1.0,730.34,1.0,779.806,1.0,807.454,1.0,910.517,1.0,1004.547,1.0,1055.672,1.0,1037.528,1.0,1064.269,1.0,1048.882,1.0,—,,—,,—,,—,
    Others,,88.653,0.129936580196664,96.878,0.128290253420857,114.728,0.141177976196336,87.176,0.0978645729258113,94.908,0.0989777678588189,86.985,0.0962143627464535,59.008,0.0813516326713495,22.403,0.03067475422406,22.482,0.0288302475231019,21.539,0.0266752037886988,22.952,0.0252076567488581,24.139,0.0240297367868303,23.846,0.022588455505119,23.418,0.0225709571211572,25.413,0.0238783615796382,28.352,0.0270306860066242,—,,—,,—,,—,
    Automotive,,593.626,0.870063419803336,658.269,0.871709746579143,697.92,0.858822023803664,803.606,0.902135427074189,863.974,0.901022232141181,817.09,0.903785637253546,666.337,0.91864836732865,707.937,0.96932524577594,757.324,0.971169752476898,785.915,0.973324796211301,887.565,0.974792343251142,980.408,0.97597026321317,1031.826,0.977411544494881,1014.11,0.977429042878843,1038.856,0.976121638420362,1020.53,0.972969313993376,—,,—,,—,,—,
Capital Expenditures,,-1488.541,,-1954.938,,-2771.24,,-2835.817,,-2759.975,,-2324.897,,-1437.601,,-1691.191,,-1532.082,,-1974.152,,-2678.691,,-3357.568,,-4059.216,,-3541.437,,-3598.707,,-3738.887,,-3582.447,,-3609.7,,-3611.587,,-3496.22,
  Adjustments,,7.501,,-15.849,,0.047,,51.192,,-7.17,,-62.023,,-25.532,,13.064,,-16.742,,-1.845,,30.693,,31.086,,10.01,,-12.014,,11.667,,13.163,,-14.818,,-40.843,,18.381,,17.015,
  Goods & Products,,—,,—,,—,,—,,—,,-1378.906,0.609360485824664,-637.967,0.451795910823055,-712.925,0.418320615166158,-832.179,0.549169823273985,-966.981,0.490279150253992,-1084.44,0.400253341719003,-1302.173,0.384274405117784,-1431.115,0.351692189128842,-1347.274,0.381726418170902,-1443.569,0.399839185635616,-1586.441,0.422819791847124,-1506.295,0.422211782671348,-1417.402,0.397158530027961,-1473.629,0.405961980932063,-1726.862,0.491530455548803
    Others,,-43.212,0.0288842158174704,-50.555,0.0260715212143434,-45.282,0.0163397006517189,-47.948,0.0166081920769904,-56.439,0.0205023603197466,-35.334,0.0156146564059687,-21.751,0.0154036382074814,-21.058,0.0123561321515853,-35.34,0.0233214988055486,-29.286,0.0148486011559052,-39.93,0.0147376673074027,-39.503,0.0116574309445579,-41.826,0.0102786131809833,-53.71,0.0152177848900514,-62.447,0.0172965460088068,-66.075,0.0176103729960955,-68.363,0.0191620260963234,-76.37,0.0213990081418224,-51.2,0.0141048075354934,-38.748,0.0110291511954082
    Automotive,,-1020.608,0.682205446103786,-1161.757,0.599125156194481,-1615.814,0.583055454018295,-1570.875,0.544118497725501,-1546.524,0.561799328321476,-1343.572,0.593745829418695,-616.216,0.436392272615573,-691.867,0.405964483014572,-796.839,0.525848324468436,-937.695,0.475430549098087,-1044.51,0.385515674411601,-1262.67,0.372616974173226,-1389.289,0.341413575947858,-1293.564,0.366508633280851,-1381.122,0.382542639626809,-1520.366,0.405209418851028,-1437.932,0.403049756575025,-1341.032,0.375759521886139,-1422.429,0.39185717339657,-1688.114,0.480501304353395
  Financial Services,,-432.222,0.288910338078744,-726.777,0.374803322591176,-1110.191,0.400604845329986,-1268.186,0.439273310197509,-1149.842,0.417698311358778,-883.968,0.390639514175336,-774.102,0.548204089176945,-991.33,0.581679384833842,-683.161,0.450830176726015,-1005.326,0.509720849746008,-1624.944,0.599746658280997,-2086.481,0.615725594882216,-2638.111,0.648307810871158,-2182.149,0.618273581829098,-2166.805,0.600160814364384,-2165.609,0.577180208152876,-2061.334,0.577788217328652,-2151.455,0.602841469972039,-2156.339,0.594038019067937,-1786.373,0.508469544451197
Number of Employees,,264410,1.0,265753,1.0,285977,1.0,299394,1.0,316121,1.0,320808,1.0,320590,1.0,317716,1.0,325905,1.0,333498,1.0,338875,1.0,344109,1.0,348877,1.0,364445,1.0,369124,1.0,370870,1.0,359542,1.0,366283,1.0,372817,1.0,375235,1.0
  Goods & Products,,—,,—,,—,,—,,—,,307299,0.973330714971224,307461,0.97430981595092,304889,0.973625889355832,312852,0.973491696512753,319800,0.97266027756403,324908,0.972216653251265,329711,0.971721690745227,334019,0.971561623753621,348889,0.971378376196164,353264,0.97115648951495,354941,0.970481520874289,342948,0.967233180846443,348785,0.965687278848656,354442,0.964252874188616,355281,0.962364732173089
    Automotive,,233184,0.898766231513708,231914,0.889916424279169,250136,0.891035711105174,262319,0.892621012335177,277443,0.891729796965246,280585,0.88871749878848,280057,0.887469578664503,278041,0.887890071148467,286167,0.890456824044484,293020,0.891209864076961,297680,0.890742774384861,304581,0.897658750508391,310944,0.904443332674028,316577,0.881415155539593,320339,0.880642518611377,320563,0.87648501518851,320389,0.903608919072895,325328,0.900741462658301,330184,0.898259435989793,332425,0.900453714363107
