Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41
    Others,,143.102,0.0230247798517489,168.79,0.0282480722644564,156.837,0.0326550336956673,154.49,0.0436866326086821,111.01,0.0289384180765923,128.952,0.02839373026837,132.036,0.024945918014544,165.423,0.0313275030111127,102.349,0.0210083490273152,122.841,0.0255563782554523,127.584,0.0273017151521908,144.993,0.0312344695258572,106.604,0.0309800787550312,134.667,0.029436233407186,137.507,0.0282633516984382,168.76,0.0295939027722101,123.005,0.0223581510233528,143.246,0.0264937677335183,145.588,0.0273725866519063,123.549,0.0211662120448457
      Information & Communication Business,,—,,—,,—,,—,,10.824,0.00282163262103446,—,,10.917,0.00206257828898768,—,,11.415,0.00234306445736454,11.883,0.00247219122939035,10.107,0.00216279811765733,12.072,0.00260055668974467,—,,—,,—,,—,,—,,—,,—,,—,
      Housing Business,,—,,—,,—,,—,,22.044,0.00574649570381408,—,,35.405,0.00668916225351368,—,,22.222,0.00456132968651378,35.135,0.00730963888282671,33.589,0.00718771405698942,41.057,0.00884452087565001,—,,—,,—,,—,,—,,—,,—,,—,
      Others,,—,,—,,—,,—,,78.142,0.0203702897517438,—,,85.714,0.0161941774720427,—,,68.712,0.0141039548834369,75.823,0.0157745481432352,83.888,0.0179512029775441,91.864,0.0197893919604626,—,,—,,—,,—,,—,,—,,—,,—,
  Financial Services,,356.287,0.0573257518346358,370.408,0.0619901176096498,337.739,0.0703206413368082,291.416,0.0824065229354114,314.996,0.0821140972926247,306.742,0.0675410199917826,301.958,0.0570497403120035,302.548,0.057295982910515,304.303,0.0624618084598687,290.53,0.0604431303437496,293.318,0.0627671532873269,285.017,0.0613985144169115,278.703,0.0809935920721873,264.059,0.0577194290900379,263.548,0.0541699681719475,265.427,0.0465455133391764,267.885,0.0486924375992103,264.58,0.0489348468155082,293.929,0.055262775929391,323.648,0.0554468445385249
Revenue - Supplementary Breakdown,,6215.13,1.0,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Others,,143.102,0.0230247798517489,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
    Information & Communication Business,,14.797,0.0023808029759635,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
    Housing Business,,27.297,0.00439202398019028,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
    Others,,101.008,0.0162519528955951,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Financial Services,,356.287,0.0573257518346358,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Automotive,,5715.741,0.919649468313615,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
    Parts For Production,,90.78,0.0146062914210966,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
    Others,,318.928,0.0513147753948831,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
    Parts,,438.979,0.0706307028171575,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
    Vehicles,,4867.054,0.783097698680478,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
Intersegment Revenue,,157.156,1.0,153.325,1.0,149.126,1.0,—,,101.188,1.0,103.805,1.0,101.535,1.0,—,,116.517,1.0,118.925,1.0,117.552,1.0,155.095,1.0,96.091,1.0,134.491,1.0,149.898,1.0,179.652,1.0,136.256,1.0,126.657,1.0,133.887,1.0,195.239,1.0
  Goods & Products,,—,,—,,—,,—,,—,,—,,—,,—,,113.155,0.97114584137937,113.145,0.951397939878074,113.367,0.964398734177215,149.385,0.963183855056578,89.022,0.926434317469898,127.503,0.948041132863909,141.968,0.947097359537819,173.052,0.963262307127112,129.673,0.951686531235322,119.237,0.941416581791768,126.505,0.944863952437503,195.996,1.0038772991052
    Others,,145.064,0.923057344294841,145.442,0.948586336213925,137.474,0.921864731837507,—,,93.139,0.920454994663399,96.114,0.925909156591686,94.174,0.927502831535923,—,,110.526,0.94858261026288,110.653,0.930443556863569,110.459,0.939660745882673,142.847,0.921029046713305,83.935,0.873494916277279,120.477,0.895799718940301,134.657,0.898324193785107,162.308,0.903457796183733,120.251,0.88253728276186,109.443,0.864089627892655,116.506,0.870181571026313,184.873,0.94690609970344
    Automotive,,5.206,0.0331263203441167,3.726,0.0243013207239524,2.819,0.0189034775961268,—,,2.896,0.0286199944657469,2.466,0.0237560811136265,2.181,0.021480277736741,—,,2.629,0.0225632311164894,2.492,0.0209543830145049,2.908,0.024737988294542,6.538,0.0421548083432735,5.087,0.0529394011926195,7.026,0.0522414139236083,7.311,0.0487731657527118,10.744,0.0598045109433794,9.422,0.0691492484734617,9.794,0.0773269538991134,9.999,0.07468238141119,11.123,0.0569711994017589
  Financial Services,,6.886,0.0438163353610425,4.157,0.0271123430621229,8.833,0.0592317905663667,—,,5.153,0.0509250108708543,5.225,0.0503347622946872,5.18,0.0510168907273354,—,,3.362,0.0288541586206305,5.78,0.0486020601219256,4.185,0.0356012658227848,5.71,0.0368161449434218,7.069,0.0735656825301017,6.988,0.0519588671360909,7.93,0.052902640462181,6.6,0.0367376928728876,6.583,0.0483134687646783,7.42,0.0585834182082317,7.382,0.0551360475624967,-0.757,-0.00387729910519927
Revenue Including Intersegment Revenue,,6372.286,1.0,6128.6,1.0,4951.969,1.0,3674.363,1.0,3937.265,1.0,4645.371,1.0,5394.425,1.0,5413.389,1.0,4988.342,1.0,4925.592,1.0,4790.665,1.0,4797.178,1.0,3537.141,1.0,4709.363,1.0,5015.103,1.0,5882.178,1.0,5637.829,1.0,—,,5452.639,1.0,6032.325,1.0
  Goods & Products,,—,,—,,—,,3381.125,0.920193513814504,—,,—,,—,,5107.236,0.943445224424108,4680.677,0.93832319435997,4629.282,0.939842764077902,4493.162,0.937899435673336,4506.451,0.939396245042398,3251.369,0.919208196676355,4438.316,0.942445082275459,4743.625,0.945867911386865,5610.151,0.95375403464499,5363.361,0.951316721383355,—,,5151.328,0.944740335826377,5709.434,0.946473208920275
    Automotive,,5720.947,0.897785661221106,5439.803,0.887609405084359,4311.086,0.870580167202177,3092.887,0.841747807715242,3412.967,0.866837004875212,4108.338,0.884393948298209,4861.077,0.901129777501773,4815.046,0.889469794245342,4467.802,0.895648694496087,4395.788,0.892438512974684,4255.119,0.888210509396921,4218.611,0.879394302233521,3060.83,0.865340115081644,4183.172,0.888267054376569,4471.461,0.891599035952004,5279.083,0.897470800781615,5120.105,0.908169616354097,—,,4889.234,0.896672968813817,5401.012,0.895344995503392
    Others,,288.166,0.0452217618606572,314.232,0.0512730476780994,294.311,0.0594331264997822,288.238,0.0784457060992613,204.149,0.0518504596464805,225.066,0.0484495210393314,226.21,0.0419340337478044,292.19,0.053975430178766,212.875,0.0426744998638826,233.494,0.0474042511032176,238.043,0.0496889262764147,287.84,0.0600019428088764,190.539,0.0538680815947117,255.144,0.0541780278988899,272.164,0.0542688754348615,331.068,0.0562832338633751,243.256,0.0431471050292586,—,,262.094,0.0480673670125603,308.422,0.0511282134168832
  Financial Services,,363.173,0.0569925769182362,374.565,0.061117547237542,346.572,0.0699867062980402,293.238,0.0798064861854966,320.149,0.0813125354783079,311.967,0.0671565306624595,307.138,0.0569361887504229,306.153,0.0565547755758916,307.665,0.0616768056400303,296.31,0.0601572359220983,297.503,0.0621005643266645,290.727,0.0606037549576022,285.772,0.0807918033236447,271.047,0.0575549177245415,271.478,0.0541320886131352,272.027,0.0462459653550097,274.468,0.0486832786166448,—,,301.311,0.0552596641736231,322.891,0.0535267910797247
Operating Income,,412.591,1.0,169.477,1.0,-360.551,,-682.528,,-194.863,,58.004,1.0,189.109,1.0,95.266,1.0,211.663,1.0,111.457,1.0,99.07,1.0,46.089,1.0,-107.963,,75.39,1.0,149.684,1.0,238.516,1.0,353.143,1.0,340.607,1.0,124.757,1.0,502.381,1.0
  Goods & Products,,—,,—,,—,,-630.07,0.919290853196807,—,,—,,—,,54.728,0.566606963525867,100.705,0.466626508815421,43.694,0.389103603042015,-14.137,-0.138187540932328,-9.047,-0.184320436811116,-204.492,1.86103147950965,2.469,0.0313074572359662,72.439,0.464522293402076,193.329,0.788267864860677,268.023,0.755511519152547,252.497,0.742051141890681,59.145,0.461374646041516,418.655,0.852795052564466
    Automotive,,332.345,0.801911490417213,133.593,0.783288577224809,-232.646,0.652550502358927,-628.168,0.916515778676864,-239.137,1.23224573083384,-21.304,-0.364438818276682,124.479,0.652689587189396,49.592,0.51343320667985,96.699,0.448064314343303,32.969,0.293595383546761,-27.528,-0.269083018093311,-16.167,-0.329380844691645,-202.542,1.84328500832719,-7.468,-0.0946958649810431,57.171,0.366614724610915,174.522,0.711585350936565,258.693,0.729211826687,239.368,0.70346696290288,43.724,0.341079466117495,402.919,0.82074101535685
    Others,,2.962,0.00714697628854288,8.837,0.0518135018821019,0.016,-4.48785194576431e-05,-1.902,0.00277507451994275,-4.546,0.0234250203539002,4.949,0.0846605196982397,-14.399,-0.0754993000099624,5.136,0.0531737568460177,4.006,0.0185621944721173,10.725,0.0955082194952535,13.391,0.130895477160983,7.12,0.145060407880529,-1.95,0.017746471182461,9.937,0.126003322217009,15.268,0.0979075687911609,18.807,0.0766825139241126,9.33,0.0262996924655468,13.129,0.0385841789878008,15.421,0.120295179924021,15.736,0.0320540372076159
  Financial Services,,79.134,0.190941533294245,28.124,0.16489792089309,-123.888,0.347494376160531,-55.317,0.0807091468031929,49.617,-0.25567075118774,74.812,1.27977829857844,80.637,0.422809712820567,41.861,0.433393036474133,115.11,0.533373491184579,68.6,0.610896396957985,116.44,1.13818754093233,58.13,1.18432043681112,94.611,-0.861031479509652,76.394,0.968692542764034,83.504,0.535477706597924,51.929,0.211732135139323,86.734,0.244488480847453,87.772,0.257948858109319,69.048,0.538625353958484,72.266,0.147204947435534
  Adjustments,,-1.85,,-1.077,,-4.033,,2.859,,-0.797,,-0.453,,-1.608,,-1.323,,-4.152,,-0.837,,-3.233,,-2.994,,1.918,,-3.473,,-6.259,,-6.742,,-1.614,,0.338,,-3.436,,11.46,
Revenue Growth %,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Other,,—,,—,,—,,—,,-22.4,,-23.6,,-15.8,,—,,-7.8,,—,,-3.4,,—,,—,,—,,—,,—,,27.7,,—,,—,,—,
  Financial Services,,—,,—,,—,,—,,-11.6,,-17.2,,-10.6,,—,,-3.4,,—,,-2.9,,—,,—,,—,,—,,—,,-4,,—,,—,,—,
  Automotive,,—,,—,,—,,—,,-40.3,,-24.5,,12.8,,—,,30.9,,—,,-12.5,,—,,—,,—,,—,,—,,67.3,,—,,—,,—,
Revenue Including Intersegment Growth%,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Others,,—,,—,,—,,—,,-29.2,,-28.4,,-23.1,,—,,4.3,,3.7,,5.2,,—,,-10.5,,—,,—,,—,,27.7,,—,,—,,—,
  Financial Services,,—,,—,,—,,—,,-11.8,,-16.7,,-11.4,,—,,-3.9,,-5,,-3.1,,—,,-7.1,,—,,—,,—,,-4,,—,,—,,—,
  Automotive,,—,,—,,—,,—,,-40.3,,-24.5,,12.8,,—,,30.9,,7,,-12.5,,—,,-31.5,,—,,—,,—,,67.3,,—,,—,,—,
Assets,,—,,—,,—,,29062.037,1.0,—,,—,,—,,30349.287,1.0,—,,—,,—,,29818.166,1.0,—,,—,,—,,30650.965,1.0,—,,—,,—,,35483.317,1.0
  Financial Services,,—,,—,,—,,13631.662,0.514802953453061,—,,—,,—,,13274.953,0.496185877606602,—,,—,,—,,13365.394,0.516963083619224,—,,—,,—,,13172.548,0.49529075990279,—,,—,,—,,16231.473,0.528345404588454
  Goods & Products,,—,,—,,—,,12847.716,0.485197046546939,—,,—,,—,,13479.039,0.503814122393398,—,,—,,—,,12488.278,0.483036916380776,—,,—,,—,,13423.038,0.50470924009721,—,,—,,—,,14489.856,0.471654595411546
    Automotive,,—,,—,,—,,11716.316,0.442469456797663,—,,—,,—,,12359.404,0.46196485369361,—,,—,,—,,11341.558,0.438682675327513,—,,—,,—,,12261.814,0.461046957190565,—,,—,,—,,13179.741,0.429009467656819
    Others,,—,,—,,—,,1131.4,0.0427275897492758,—,,—,,—,,1119.635,0.0418492686997888,—,,—,,—,,1146.72,0.0443542410532632,—,,—,,—,,1161.224,0.0436622829066447,—,,—,,—,,1310.115,0.042645127754727
  Adjustments,,—,,—,,—,,2582.659,,—,,—,,—,,3595.295,,—,,—,,—,,3964.494,,—,,—,,—,,4055.379,,—,,—,,—,,4761.988,
Number of Employees,,—,,—,,—,,320808,1.0,—,,—,,—,,320590,1.0,—,,—,,—,,317716,1.0,—,,—,,—,,325905,1.0,—,,—,,—,,333498,1.0
  Goods & Products,,—,,—,,—,,307299,0.973330714971224,—,,—,,—,,307461,0.97430981595092,—,,—,,—,,304889,0.973625889355832,—,,—,,—,,312852,0.973491696512753,—,,—,,—,,319800,0.97266027756403
    Automotive,,—,,—,,—,,280585,0.88871749878848,—,,—,,—,,280057,0.887469578664503,—,,—,,—,,278041,0.887890071148467,—,,—,,—,,286167,0.890456824044484,—,,—,,—,,293020,0.891209864076961
    Others,,—,,—,,—,,26714,0.0846132161827448,—,,—,,—,,27404,0.0868402372864169,—,,—,,—,,26848,0.0857358182073652,—,,—,,—,,26685,0.0830348724682688,—,,—,,—,,26780,0.0814504134870692
  Financial Services,,—,,—,,—,,8420,0.0266692850287756,—,,—,,—,,8107,0.0256901840490798,—,,—,,—,,8259,0.0263741106441683,—,,—,,—,,8519,0.0265083034872468,—,,—,,—,,8989,0.0273397224359696
  Adjustments,,—,,—,,—,,5089,,—,,—,,—,,5022,,—,,—,,—,,4568,,—,,—,,—,,4534,,—,,—,,—,,4709,
Source: Bloomberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
