Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47
NextEra Energy Inc (NEE US) - By Measure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
In Millions of USD except Per Share,,FY 2001,,FY 2002,,FY 2003,,FY 2004,,FY 2005,,FY 2006,,FY 2007,,FY 2008,,FY 2009,,FY 2010,,FY 2011,,FY 2012,,FY 2013,,FY 2014,,FY 2015,,FY 2016,,FY 2017,,FY 2018,,FY 2019,,FY 2020,,FY 2021,,FY 2022,,FY 2023,
12 Months Ending,,12/31/2001,,12/31/2002,,12/31/2003,,12/31/2004,,12/31/2005,,12/31/2006,,12/31/2007,,12/31/2008,,12/31/2009,,12/31/2010,,12/31/2011,,12/31/2012,,12/31/2013,,12/31/2014,,12/31/2015,,12/31/2016,,12/31/2017,,12/31/2018,,12/31/2019,,12/31/2020,,12/31/2021,,12/31/2022,,12/31/2023,
  NEER,,—,,—,,—,,—,,—,,—,,—,,—,,1510,0.344670166628624,1803,0.482472571581482,1803,0.453356801609253,1101,0.280581039755352,1441,0.288257651530306,1866,0.350751879699248,2346,0.408782017773131,1925,0.302387684574301,2517,0.391690009337068,2441,0.355675360629462,3060,0.35751840168244,2549,0.304285543750746,2408,0.310069533865568,3309,0.403389004022918,3539,0.299028305872412
  Corporate & Other,,—,,—,,—,,—,,—,,—,,—,,—,,82,,97,,97,,68,,99,,180,,377,,3,,-13,,-270,,-404,,-394,,-213,,59,,-534,
  Gulf Power,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,318,0.0371538731160182,447,0.053360391548287,—,,—,,—,
Capital Expenditures - Supplementary Breakdown,,—,,—,,—,,—,,—,,-5060,,-5325,,-5505,,-5545,,-5696,,-6915,,-9461,,-6682,,-7017,,-8377,,-9636,,-10740,,-13004,,-17187,,-14610,,-16077,,-18852,,-25677,
  Corporate & Other,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-495,,-142,,-75,,0,,0,,-74,,-731,,-4473,,-25,,-144,,-453,,-61,
  FPL,,—,,—,,—,,—,,—,,-2185,0.431818181818182,-2835,0.532394366197183,-2925,0.53133514986376,-2925,0.527502254283138,-2624,0.460674157303371,-4141,0.59884309472162,-4285,0.477916573722953,-2903,0.44388379204893,-3241,0.466868337654855,-3716,0.443595559269428,-4115,0.427044416770444,-5291,0.496062253890868,-5135,0.418398109671637,-6435,0.506134969325153,-6680,0.458004799451491,-7570,0.475114542145233,-9185,0.499211913690962,-9964,0.388975640224859
    Nuclear Fuel,,—,,—,,—,,—,,—,,-105,0.0207509881422925,-125,0.0234741784037559,-125,0.0227066303360581,-125,0.0225428313796213,-101,0.0177317415730337,-365,0.0527838033261027,-215,0.0239794780281062,-212,0.0324159021406728,-174,0.0250648228176318,-205,0.0244717679360153,-85,0.00882108758821088,-117,0.0109694355897244,-123,0.010021999511122,-195,0.0153374233128834,-203,0.0139184093246486,-159,0.00997928826962907,-118,0.00641339203217566,-98,0.00382573391630231
    Other,,—,,—,,—,,—,,—,,-145,0.0286561264822134,-150,0.028169014084507,-170,0.0308810172570391,-170,0.0306582506762849,-68,0.011938202247191,-352,0.0509038322487346,-1,0.00011153245594468,-70,0.0107033639143731,0,,0,,0,,-109,0.0102193887117945,-104,0.00847388576550151,-340,0.0267421739814378,-149,0.0102159753171066,539,-0.0338291596058495,-50,0.0027175389966846,-282,0.0110087445346658
    General and Other,,—,,—,,—,,—,,—,,—,,—,,—,,-102,0.018394950405771,-101,0.0177317415730337,-213,0.0308026030368764,-95,0.0105955833147446,-162,0.0247706422018349,-111,0.0159896283491789,-384,0.0458397994508774,-331,0.0343503528435035,-431,0.0404087755484718,-334,0.0272142100545914,-550,0.04325939908762,-651,0.0446348988687007,-878,0.0551057553505303,-581,0.0315778031414751,-688,0.0268582136164897
    Existing Generation,,—,,—,,—,,—,,—,,-630,0.124505928853755,-780,0.146478873239437,-665,0.120799273387829,-665,0.119927862939585,-636,0.111657303370787,-907,0.13116413593637,-520,0.0579968770912336,-655,0.100152905198777,-905,0.130365888792855,-811,0.0968127014444312,-723,0.0750311332503113,-1285,0.120476279767485,-1142,0.0930497840788723,-1215,0.0955639452571968,-1063,0.0728830990743915,-1531,0.096089876357246,-1804,0.0980488070003805,-1441,0.0562539038101187
    New Generation,,—,,—,,—,,—,,—,,-420,0.08300395256917,-865,0.162441314553991,-1350,0.245231607629428,-1350,0.24346257889991,-1112,0.195224719101124,-1424,0.205929139551699,-2488,0.277492750390364,-931,0.142354740061162,-744,0.107173725151253,-635,0.075802793362779,-1128,0.11706102117061,-1198,0.112319519969998,-976,0.0795241587223988,-1242,0.0976875884851345,-1464,0.100377099760027,-1046,0.065649908993912,-2079,0.112995271482146,-3163,0.123477514053716
    Transmission & Distribution,,—,,—,,—,,—,,—,,-885,0.174901185770751,-915,0.171830985915493,-615,0.111716621253406,-615,0.110910730387737,-606,0.106390449438202,-880,0.127259580621837,-966,0.107740352442561,-873,0.13348623853211,-1307,0.188274272543935,-1681,0.200668497075325,-1848,0.191780821917808,-2151,0.201668854303394,-2456,0.200114071539151,-2893,0.227544439200881,-3150,0.215975317106616,-4495,0.282118872779765,-4553,0.2474591010381,-4292,0.167551530293567
  NEER,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-5550,0.436526663520529,-6893,0.472608844703462,-8363,0.524885457854767,-9214,0.500788086309038,-15652,0.611024359775141
    Nuclear,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-179,0.0140789680666981,-125,0.0085704490915324,-241,0.0151258394527082,-214,0.0116310669058101,-228,0.00890068707058089
    Rate-Regulated Transmission,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-980,0.0615075629197263,—,,-317,0.0123750780762024
    Other,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-969,0.0762151958470977,-480,0.0329105245114844,-124,0.00778258959392456,-372,0.0202184901353334,-454,0.0177232979387883
    Natural Gas Pipelines,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-687,0.0540349221330816,-269,0.0184436064449777,-229,0.0143726856210381,-236,0.0128267840643513,-524,0.0204559650218613
    Other Gas Infrastructure,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-572,0.0392183750428522,-669,0.0419883261156091,-1215,0.0660361976194358,-1575,0.0614850093691443
    Other Clean Energy,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-332,0.0208372560095399,-827,0.0449480950051633,-2781,0.108564959400375
    Wind,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-1974,0.155261915998112,-3359,0.230305107987659,-3777,0.23705516851817,-3481,0.189195064949182,-4793,0.187109618988132
    Solar,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-1741,0.136935661475539,-1920,0.131642098045938,-2011,0.126216029624051,-2869,0.155932387629762,-4980,0.194409743910056
    Battery Storage,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-168,0.0115186835790195,—,,—,,—,
  Gulf Power,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-729,0.0573383671543181,-1012,0.0693863558450463,—,,—,,—,
  NextEra Energy Resource LLC,,—,,—,,—,,—,,—,,-2875,0.568181818181818,-2490,0.467605633802817,-2580,0.46866485013624,-2620,0.472497745716862,-3072,0.539325842696629,-2774,0.40115690527838,-4681,0.522083426277047,-3637,0.55611620795107,-3701,0.533131662345146,-4661,0.556404440730572,-5521,0.572955583229556,-5375,0.503937746109132,-7138,0.581601890328363,—,,—,,—,,—,,—,
    Other,,—,,—,,—,,—,,—,,-65,0.0128458498023715,-45,0.00845070422535211,-70,0.0127157129881926,-70,0.0126239855725879,-433,0.0760182584269663,-532,0.0769342010122921,-795,0.0886683024760205,-705,0.107798165137615,-683,0.0983866320944973,-625,0.0746090485854124,-385,0.0399543378995434,-787,0.073785861616351,-1241,0.101116271490263,—,,—,,—,,—,,—,
    Natural Gas Pipeline,,—,,—,,—,,—,,—,,-105,0.0207509881422925,-80,0.0150234741784038,-105,0.0190735694822888,—,,—,,—,,—,,-24,0.0036697247706422,-74,0.0106597522327859,-1198,0.143010624328519,-853,0.0885222083852221,-785,0.0735983498968686,-873,0.0711317526277194,—,,—,,—,,—,,—,
    Nuclear,,—,,—,,—,,—,,—,,-1140,0.225296442687747,-280,0.0525821596244131,-370,0.0672116257947321,-370,0.066726780883679,-512,0.0898876404494382,-686,0.0992046276211135,-286,0.0318982824001785,-269,0.041131498470948,-262,0.0377412849322962,-315,0.0376029604870479,-255,0.0264632627646326,-220,0.0206262891430714,-233,0.0189847633015563,—,,—,,—,,—,,—,
    Solar,,—,,—,,—,,—,,—,,—,,—,,—,,-40,0.00721370604147881,-155,0.0272120786516854,-519,0.0750542299349241,-1235,0.13774258309168,-914,0.139755351681957,-546,0.0786516853932584,-1494,0.17834546973857,-1554,0.161270236612702,-759,0.0711606975435965,-698,0.0568728102338467,—,,—,,—,,—,,—,
    Wind,,—,,—,,—,,—,,—,,-1565,0.309288537549407,-2085,0.391549295774648,-2035,0.369663941871026,-2035,0.366997294860234,-1972,0.346207865168539,-1037,0.149963846710051,-2365,0.263774258309168,-1725,0.263761467889908,-2136,0.307692307692308,-1029,0.122836337591023,-2474,0.256745537567455,-2824,0.264766547909244,-4093,0.333496292674978,—,,—,,—,,—,,—,
Attributable Generating Capacity (MW),,—,,—,,—,,—,,—,,32549,1.0,35408,1.0,36474,1.0,40774,1.0,42588,1.0,41067,1.0,42179,1.0,42576,1.0,44670,1.0,45914,1.0,45899,1.0,45660,1.0,45500,1.0,49300,1.0,55714,1.0,58450,1.0,65149,1.0,70259,1.0
  NEER,,—,,—,,—,,—,,—,,4744,0.145749485391256,6063,0.171232489832806,7779,0.213275209738444,8988,0.220434590670525,9742,0.228749882596036,10013,0.245663534434113,11501,0.274009482286232,11654,0.274715949271604,12075,0.269116762129755,13804,0.297538474802776,14639.4,0.318948125231487,19060,0.417433201927289,21000,0.461538461538462,21900,0.44421906693712,27300,0.490002512833399,30000,0.513259195893926,33800,0.518810726181522,37700,0.536586060148878
    Gas,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,381.2,0.00834866403854577,1680,0.0369230769230769,1533,0.0310953346855984,—,,—,,—,,—,
    Wind,,—,,—,,—,,—,,—,,4016,0.123383206857354,4660,0.131608676005423,6375,0.174782036519164,7544,0.185019865600628,8298,0.194843617920541,8569,0.210235776147599,10057,0.239606413646868,10210,0.240677007213238,11427,0.254674719739687,12414,0.26757770401345,13861.8,0.302006579664045,13151.4,0.288028909329829,13440,0.295384615384615,14235,0.288742393509128,—,,—,,—,,—,
    Solar/Solar PV,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,2096.6,0.0459176522120018,2310,0.0507692307692308,2628,0.0533062880324544,—,,—,,—,,—,
    Nuclear,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,2668.4,0.0584406482698204,2730,0.06,2628,0.0533062880324544,—,,—,,—,,—,
    Oil,,—,,—,,—,,—,,—,,728,0.0223662785339027,1403,0.0396238138273836,1404,0.0384931732192795,1444,0.0354147250698975,1444,0.0339062646754954,1444,0.0354277582865134,1444,0.0344030686393634,1444,0.0340389420583659,648,0.0144420423900689,1390,0.0299607707893262,777.6,0.0169415455674416,762.4,0.0166973280770915,840,0.0184615384615385,876,0.0177687626774848,—,,—,,—,,—,
  FPL,,—,,—,,—,,—,,—,,27150,0.834127008510246,28690,0.810268865793041,28034,0.768602292043647,31125,0.763354098199833,32228,0.756738987508218,30133,0.739296842415172,29867,0.711576489648107,30514,0.719296591391259,32540,0.725222313846977,32336,0.69698667931198,31259.6,0.681051874768513,26600,0.582566798072711,24500,0.538461538461538,27400,0.55578093306288,28414,0.509997487166601,28450,0.486740804106074,31349,0.481189273818478,32559,0.463413939851122
    Gas/Oil,,—,,—,,—,,—,,—,,10549,0.324095978371071,12020,0.339471305919566,13008,0.356637604869222,14412,0.353460538578506,14098,0.3310322156476,13205,0.323977526435879,12584,0.299811783765754,12692,0.299184385460374,13451,0.299783815106198,13340,0.287537181532095,14829.7,0.323094185058498,14896,0.326237406920718,12250,0.269230769230769,21646,0.439066937119675,22008,0.395017410345694,22008,0.376526946107784,24236,0.372008779873828,24254,0.345208443046442
    Solar/Solar PV,,—,,—,,—,,—,,—,,0,,148,0.00417984636240398,148,0.00405768492624884,173,0.00424289988718301,188,0.00441438902977364,193,0.0047351505189038,233,0.00555118766826293,612,0.0144264768280609,380,0.00846909893244779,664,0.0143121955425271,2339.4,0.0509684306847644,266,0.00582566798072711,980,0.0215384615384615,1096,0.0222312373225152,2270,0.0407437986861471,2940,0.0502994011976048,3611,0.0554267908947183,4803,0.0683613487240069
    Nuclear,,—,,—,,—,,—,,—,,4461,0.137054901840302,4564,0.12889742431089,2943,0.0806876130942589,5491,0.134669151910531,5493,0.12897999436461,5691,0.139625604161044,6047,0.144068806137279,6174,0.145537692706614,6174,0.137600570549823,6174,0.133077553131871,6070.2,0.132251247303863,3458,0.0757336837494525,3430,0.0753846153846154,3562,0.0722515212981744,3502,0.0628567325986287,3502,0.0599144568006843,3502,0.0537537030499317,3502,0.0498441480806729
    Gas/Oil/Solar Thermal,,—,,—,,—,,—,,—,,609,0.0187102522350917,417,0.0117769995481247,314,0.00860887207325766,303,0.00743120616078874,1408,0.0330609561378792,1132,0.0277730071885964,1147,0.0273270912253115,1141,0.0268964216680025,1135,0.0252958612850743,1632,0.0351769625382593,1040.7,0.022673696594697,1064,0.0233026719229085,1225,0.0269230769230769,—,,—,,—,,—,,—,
    Coal,,—,,—,,—,,—,,—,,646,0.0198469999078313,646,0.0182444645277903,646,0.0177112463672753,646,0.0158434296365331,646,0.015168592091669,672,0.0164871562108982,642,0.0152955471374455,643,0.0151572297392862,643,0.0143306068777998,884,0.0190541880415571,780.5,0.0170047277718469,1330,0.0291283399036356,980,0.0215384615384615,1096,0.0222312373225152,634,0.011379545536131,—,,—,,—,
    Gas,,—,,—,,—,,—,,—,,10885,0.33441887615595,10895,0.307698825124266,10975,0.300899270713385,10403,0.25513807818708,10395,0.244082840236686,9240,0.22669839789985,9214,0.219522073714054,9252,0.218094384988921,10757,0.239742361095634,9642,0.207828598525671,6199.1,0.135059587354844,5586,0.122339027595269,5635,0.123846153846154,—,,—,,—,,—,,—,
  Waste coal,,—,,—,,—,,—,,—,,—,,—,,4,0.000109667160168887,4,9.81017314955609e-05,5,0.00011740396355781,0,,0,,0,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Coal/Petroleum Coke,,—,,—,,—,,—,,—,,294,0.00903253556176841,294,0.0083032083145052,298,0.00817020343258211,298,0.00730857899641929,254,0.00596412134873673,254,0.00623175249638117,254,0.00605150930359993,254,0.00598745933713639,254,0.00566092402326774,254,0.00547484588524378,—,,—,,—,,—,,—,,—,,—,,—,
  Hydro,,—,,—,,—,,—,,—,,361,0.0110909705367292,361,0.0101954360596475,359,0.00984262762515765,359,0.00880463040172659,359,0.00842960458345074,359,0.00880787065433401,351,0.00836251876206132,0,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Other,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,308,,206,,154,,-199,,-480,,—,,—,,—,,—,,—,,—,,—,,—,
Fuel Costs,,—,,—,,—,,5217,1.0,6171,1.0,8943,1.0,8192,1.0,8412,1.0,7405,1.0,6242,1.0,6256,1.0,9386,1.0,4958,1.0,5602,1.0,5327,1.0,4042,1.0,4071,1.0,3732,1.0,4363,1.0,3539,1.0,4527,1.0,6389,1.0,5457,1.0
  FPL,,—,,—,,—,,4467,0.858873293597385,4910,0.799023596419854,7116,0.802888412501411,6726,0.828733366190242,6749,0.811372926184179,6220,0.846028291621328,4982,0.806670984455959,4977,0.804688763136621,4265,0.454400170466652,3925,0.802986906710311,4375,0.793866811830884,4276,0.812310030395137,3297,0.823632275793155,3542,0.850420168067227,3250,0.841750841750842,3256,0.724844167408727,2616,0.714754098360656,3956,0.850021486892995,5688,0.871857755977928,4761,0.856911447084233
  NEER,,—,,—,,—,,—,,—,,—,,—,,—,,1132,0.153971708378672,1194,0.193329015544041,1208,0.195311236863379,5121,0.545599829533348,963,0.197013093289689,1136,0.206133188169116,988,0.187689969604863,706,0.176367724206845,623,0.149579831932773,611,0.158249158249158,689,0.153383793410508,600,0.163934426229508,698,0.149978513107005,836,0.128142244022072,795,0.143088552915767
  Corporate & Other,,—,,—,,—,,16,,26,,80,,76,,94,,53,,66,,71,,0,,70,,91,,63,,39,,-94,,-129,,-129,,-121,,-127,,-135,,-99,
  Gulf Power,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,547,0.121772039180766,444,0.121311475409836,—,,—,,—,
  NextEra Energy Resource LLC,,—,,—,,—,,734,0.141126706402615,1235,0.200976403580146,1747,0.19711158749859,1390,0.171266633809759,1569,0.188627073815821,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
Electricity Supply in KWh,,—,,—,,—,,103635,1.0,105648,1.0,107513,1.0,108636,1.0,105406,1.0,105414,1.0,107978,1.0,106662,1.0,105109,1.0,107643,1.0,113196,1.0,120032,1.0,118992,1.0,—,,—,,—,,—,,—,,—,,—,
  FPL,,—,,—,,—,,103635,1.0,105648,1.0,107513,1.0,108636,1.0,105406,1.0,105414,1.0,107978,1.0,106662,1.0,105109,1.0,107643,1.0,113196,1.0,120032,1.0,118992,1.0,—,,—,,—,,—,,—,,—,,—,
Average Electricity Revenue per KWh,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Other,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,9.83,,9.51,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Industrial,,—,,—,,—,,6.33,,6.75,,8.87,,8.5,,8.66,,8.86,,6.85,,7.4,,6.87,,6.55,,6.95,,6.69,,6.11,,—,,—,,639,,—,,—,,—,,—,
  Commercial,,—,,—,,—,,7.76,,8.2,,10.54,,9.95,,10.27,,10.49,,8.61,,9.09,,8.68,,8.53,,9.07,,8.75,,8.19,,—,,—,,865,,—,,—,,—,,—,
  Residential,,—,,—,,—,,9.06,,9.61,,11.9,,11.4,,11.68,,11.94,,10.08,,10.65,,10.47,,10.5,,11.13,,10.77,,10.22,,—,,—,,1106,,—,,—,,—,,—,
Rate Base,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,36400,1.0,40300,1.0,44700,1.0,55000,1.0,61900,1.0
  FPL,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,36400,1.0,40300,1.0,44700,1.0,55000,1.0,61900,1.0
Heating Degree Days Normal,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  FPL,,—,,—,,—,,295,,314,,314,,261,,300,,346,,345,,390,,384,,378,,374,,368,,368,,—,,—,,—,,—,,—,,—,,—,
Distribution Trench and Submarine - Cable Miles,,—,,—,,—,,24254,1.0,24516,1.0,24768,1.0,25142,1.0,25070,1.0,25170,1.0,25138,1.0,25204,1.0,25300,1.0,25413,1.0,25502,1.0,25597,1.0,—,,—,,—,,—,,—,,—,,—,,—,
  FPL,,—,,—,,—,,24254,1.0,24516,1.0,24768,1.0,25142,1.0,25070,1.0,25170,1.0,25138,1.0,25204,1.0,25300,1.0,25413,1.0,25502,1.0,25597,1.0,—,,—,,—,,—,,—,,—,,—,,—,
    Less than 69 kv,,—,,—,,—,,24166,0.996371732497732,24427,0.996369717735357,24679,0.99640665374677,25053,0.996460106594543,24981,0.996449940167531,25074,0.996185935637664,25045,0.996300421672369,25111,0.996310109506428,25207,0.996324110671937,25322,0.996419155550309,25411,0.996431652419418,25506,0.996444895886237,—,,—,,—,,—,,—,,—,,—,,—,
    138 Kv,,—,,—,,—,,49,0.00202028531376268,50,0.00203948441833904,0,,0,,50,0.00199441563621859,54,0.00214541120381406,53,0.00210836184262869,53,0.00210284081891763,53,0.00209486166007905,52,0.00204619682839492,52,0.00203905576033252,52,0.00203148806500762,—,,—,,—,,—,,—,,—,,—,,—,
    500 kv,,—,,—,,—,,0,,0,,50,0.0020187338501292,50,0.0019887041603691,0,,0,,0,,0,,0,,0,,0,,0,,—,,—,,—,,—,,—,,—,,—,,—,
    115 kv,,—,,—,,—,,0,,0,,0,,0,,0,,1,3.97298371076679e-05,1,3.97804121250696e-05,1,3.96762418663704e-05,1,3.95256916996047e-05,0,,0,,0,,—,,—,,—,,—,,—,,—,,—,,—,
    230Kv,,—,,—,,—,,25,0.00103075781314422,25,0.00101974220916952,25,0.0010093669250646,25,0.000994352080184552,25,0.000997207818109294,25,0.000993245927691696,25,0.00099451030312674,25,0.000991906046659261,25,0.000988142292490119,25,0.000983748475189863,25,0.000980315269390636,25,0.000976676954330586,—,,—,,—,,—,,—,,—,,—,,—,
    69 kv,,—,,—,,—,,14,0.000577224375360765,14,0.000571055637134932,14,0.000565245478036176,14,0.000556837164903349,14,0.000558436378141205,16,0.000635677393722686,14,0.000556925769750975,14,0.000555467386129186,14,0.000553359683794466,14,0.000550899146106324,14,0.000548976550858756,14,0.000546939094425128,—,,—,,—,,—,,—,,—,,—,,—,
Distribution Overhead Lines - Pole Miles,,—,,—,,—,,46929,1.0,47724,1.0,48151,1.0,48242,1.0,48287,1.0,48478,1.0,48941,1.0,48963,1.0,48965,1.0,49061,1.0,49117,1.0,49107,1.0,—,,—,,—,,—,,—,,—,,—,,—,
  FPL,,—,,—,,—,,46929,1.0,47724,1.0,48151,1.0,48242,1.0,48287,1.0,48478,1.0,48941,1.0,48963,1.0,48965,1.0,49061,1.0,49117,1.0,49107,1.0,—,,—,,—,,—,,—,,—,,—,,—,
    Less than 69 kv,,—,,—,,—,,41144,0.876728675232799,41343,0.866293688710083,41619,0.864343419658989,41690,0.864184735292898,41668,0.862923768302027,41848,0.863236932216676,42312,0.864551194295172,42334,0.864612053999959,42331,0.864515470233841,42327,0.862742300401541,42321,0.861636500600607,42301,0.861404687722728,—,,—,,—,,—,,—,,—,,—,,—,
    138 Kv,,—,,—,,—,,1454,0.0309829742802958,1588,0.0332746626435337,1608,0.0333949450686382,1609,0.0333526802371378,1619,0.0335286930229668,1574,0.0324683361524815,1577,0.0322224719560287,1575,0.0321671466209178,1577,0.0322066782395589,1580,0.0322048062615927,1580,0.0321680884418837,1581,0.0321950027490989,—,,—,,—,,—,,—,,—,,—,,—,
    500 kv,,—,,—,,—,,1104,0.023524899315988,1106,0.0231749224708742,1106,0.0229694087350211,1106,0.0229260810082501,1106,0.0229047155549113,1106,0.0228144725442469,1106,0.0225986391777855,1106,0.022588485182689,1106,0.0225875625446748,1106,0.0225433643831149,1106,0.0225176619093186,1106,0.0225222473374468,—,,—,,—,,—,,—,,—,,—,,—,
    115 kv,,—,,—,,—,,668,0.0142342687890217,752,0.0157572709747716,750,0.015576000498432,730,0.0151320426184652,733,0.0151800691697558,749,0.015450307355914,745,0.0152224106577307,746,0.0152359945264792,748,0.0152762177065251,757,0.0154297711012821,758,0.0154325386322455,758,0.0154356812674364,—,,—,,—,,—,,—,,—,,—,,—,
    230Kv,,—,,—,,—,,2395,0.0510345415414776,2771,0.0580630290838991,2904,0.0603102739299288,2943,0.0610049334604701,2997,0.0620663946817984,3039,0.0626882297124469,3036,0.0620338775260007,3038,0.0620468517043482,3038,0.0620443173695497,3127,0.0637369804936711,3188,0.0649062442738767,3197,0.0651027348443195,—,,—,,—,,—,,—,,—,,—,,—,
    69 kv,,—,,—,,—,,164,0.0034946408404185,164,0.00343642611683849,164,0.00340595210899047,164,0.00339952738277849,164,0.00339635926854019,162,0.00334172201823508,165,0.00337140638728265,164,0.00334946796560668,165,0.00336975390585112,164,0.00334277735879823,164,0.00333896614206894,164,0.00333964607897041,—,,—,,—,,—,,—,,—,,—,,—,
Authorized ROE,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  FPL,,—,,—,,—,,10,,11.75,,11.75,,11.75,,11.75,,11.75,,10,,10,,10.5,,10.5,,10.5,,10.5,,10.5,,10.55,,10.55,,10.55,,10.55,,10.6,,10.6,,10.6,
    Higher Range,,—,,—,,—,,—,,—,,—,,—,,—,,—,,11,,11,,11.5,,11.5,,11.5,,11.5,,11.5,,11.6,,11.6,,11.6,,11.6,,11.7,,11.7,,11.7,
    Lower Range,,—,,—,,—,,—,,—,,—,,—,,—,,—,,9,,9,,9.5,,9.5,,9.5,,9.5,,9.5,,9.6,,9.6,,9.6,,9.6,,9.7,,9.7,,9.7,
Electric Peak Demand (in MW),,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  FPL,,—,,—,,—,,38653,,42044,,39079,,40017,,20545.5,,23348.5,,21704.5,,39553,,41726,,39076,,40730,,43258,,—,,—,,—,,—,,—,,—,,—,,—,
    Summer Season,,—,,—,,—,,20545,,22361,,21819,,18055,,21060,,22351,,21153,,21619,,21440,,17500,,22900,,22717,,—,,—,,—,,—,,—,,—,,—,,—,
    Winter Season,,—,,—,,—,,18108,,19683,,17260,,21962,,20031,,24346,,22256,,17934,,20286,,21576,,17830,,20541,,—,,—,,—,,—,,—,,—,,—,,—,
Number of Substations,,—,,—,,—,,537,1.0,543,1.0,558,1.0,573,1.0,581,1.0,586,1.0,587,1.0,587,1.0,591,1.0,589,1.0,596,1.0,601,1.0,800,1.0,825,1.0,870,1.0,661,1.0,673,1.0,696,1.0,290,1.0,883,1.0
  FPL,,—,,—,,—,,537,1.0,543,1.0,558,1.0,573,1.0,581,1.0,586,1.0,587,1.0,587,1.0,591,1.0,589,1.0,596,1.0,601,1.0,800,1.0,825,1.0,870,1.0,661,1.0,673,1.0,696,1.0,290,1.0,883,1.0
