Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81
  FPL,,293,1.14901960784314,201,0.858974358974359,343,1.07523510971787,551,0.983928571428571,252,0.686648501362398,246,0.517894736842105,339,0.760089686098655,565,0.639864099660249,313,0.757869249394673,247,0.840136054421769,383,0.577677224736048,591,0.656666666666667,342,0.802816901408451,244,0.554545454545455,416,1.32484076433121,549,0.417490494296578,320,0.423841059602649,262,0.455652173913043,396,0.663316582914573,554,0.65952380952381,369,0.679558011049724,393,0.423035522066738,501,0.716738197424893,584,0.523766816143498,371,0.81359649122807,406,0.978313253012048,571,0.634444444444444,656,0.722466960352423,442,0.394642857142857,481,0.607323232323232,662,0.665995975855131,719,0.979564032697548,496,0.699576868829337,543,1.32439024390244,724,0.75103734439834,778,0.673593073593074,495,0.804878048780488,632,0.88515406162465,782,0.848156182212581,834,0.730937773882559
  NEER,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,174,0.320441988950276,—,,—,,—,,85,0.18640350877193,9,0.0216867469879518,329,0.365555555555556,252,0.277533039647577,678,0.605357142857143,311,0.392676767676768,332,0.334004024144869,15,0.0204359673024523,213,0.300423131170663,-133,-0.324390243902439,240,0.24896265560166,377,0.326406926406926,120,0.195121951219512,82,0.11484593837535,140,0.151843817787419,307,0.269062226117441
  Corporate & Other,,-1,,0,,1,,-1,,-11,,2,,-11,,-11,,-96,,4,,1,,0,,-5,,3,,-1,,1,,-3,,8,,8,,9,,14,,10,,10,,10,,13,,13,,7,,3,,12,,11,,6,,8,,23,,24,,17,,30,,26,,24,,29,,22,
  NextEra Energy Resource LLC,,-38,-0.149019607843137,33,0.141025641025641,-24,-0.0752351097178683,9,0.0160714285714286,115,0.313351498637602,229,0.482105263157895,107,0.239910313901345,318,0.360135900339751,100,0.242130750605327,47,0.159863945578231,280,0.422322775263952,309,0.343333333333333,84,0.197183098591549,196,0.445454545454545,-102,-0.32484076433121,766,0.582509505703422,435,0.576158940397351,313,0.544347826086957,201,0.336683417085427,286,0.34047619047619,—,,536,0.576964477933262,198,0.283261802575107,531,0.476233183856502,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Reconciliation,,—,,—,,—,,—,,—,,—,,6,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-7,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
Interest Expense,,—,,—,,—,,—,,175,1.0,169,1.0,178,1.0,179,1.0,180,1.0,180,1.0,178,1.0,194,1.0,210,1.0,199,1.0,195,1.0,203,1.0,216,1.0,211,1.0,215,1.0,204,1.0,218,1.0,238,1.0,247,1.0,247,1.0,246,1.0,254,1.0,256,1.0,265,1.0,260,1.0,265,1.0,270,1.0,259,1.0,243,1.0,272,1.0,266,1.0,288,1.0,296,1.0,319,1.0,305,1.0,316,1.0
  NEER,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,90,0.520231213872832,—,,—,,—,,128,0.584474885844749,136,0.599118942731278,135,0.584415584415584,133,0.568376068376068,126,0.557522123893805,127,0.54978354978355,126,0.540772532188841,116,0.527272727272727,104,0.502415458937198,124,0.548672566371681,113,0.52073732718894,136,0.564315352697095,155,0.598455598455598,176,0.633093525179856,152,0.577946768060836,167,0.598566308243728
  FPL,,—,,—,,—,,—,,77,0.566176470588235,62,0.380368098159509,75,0.539568345323741,69,0.5,67,0.478571428571429,63,0.36,73,0.503448275862069,83,0.522012578616352,80,0.467836257309941,86,0.5375,90,0.555555555555556,83,0.50609756097561,81,0.49390243902439,77,0.396907216494845,79,0.403061224489796,78,0.414893617021277,83,0.479768786127168,87,0.406542056074766,91,0.40625,91,0.415525114155251,91,0.415525114155251,91,0.400881057268722,96,0.415584415584416,101,0.431623931623932,100,0.442477876106195,104,0.45021645021645,107,0.459227467811159,104,0.472727272727273,103,0.497584541062802,102,0.451327433628319,104,0.47926267281106,105,0.435684647302905,104,0.401544401544402,102,0.366906474820144,111,0.422053231939163,112,0.401433691756272
  Corporate & Other,,—,,—,,—,,—,,39,,6,,39,,41,,40,,5,,33,,35,,39,,39,,33,,39,,52,,17,,19,,16,,45,,24,,23,,28,,27,,27,,25,,31,,34,,34,,37,,39,,36,,46,,49,,47,,37,,41,,42,,37,
  NextEra Energy Resource LLC,,—,,—,,—,,—,,59,0.433823529411765,101,0.619631901840491,64,0.460431654676259,69,0.5,73,0.521428571428571,112,0.64,72,0.496551724137931,76,0.477987421383648,91,0.532163742690059,74,0.4625,72,0.444444444444444,81,0.49390243902439,83,0.50609756097561,117,0.603092783505155,117,0.596938775510204,110,0.585106382978723,—,,127,0.593457943925234,133,0.59375,128,0.584474885844749,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
Interest Income,,—,,—,,—,,—,,12,1.0,8,1.0,—,,—,,24,1.0,15,1.0,—,,—,,27,1.0,15,1.0,23,1.0,13,1.0,22,1.0,27,1.0,17,1.0,15,1.0,20,1.0,18,1.0,28,1.0,22,1.0,22,1.0,21,1.0,16,1.0,21,1.0,20,1.0,20,1.0,22,1.0,22,1.0,24,1.0,19,1.0,19,1.0,20,1.0,20,1.0,22,1.0,21,1.0,18,1.0
  Corporate & Other,,—,,—,,—,,—,,5,,2,,—,,—,,7,,7,,—,,—,,11,,1,,9,,2,,22,,21,,12,,10,,14,,13,,23,,16,,17,,15,,10,,14,,13,,13,,13,,17,,16,,14,,14,,13,,13,,13,,13,,12,
  NEER,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,6,1.0,—,,—,,—,,5,1.0,6,1.0,6,1.0,6,0.857142857142857,6,0.857142857142857,6,0.857142857142857,7,0.777777777777778,4,0.8,4,0.5,4,0.8,4,0.8,6,0.857142857142857,4,0.571428571428571,6,0.666666666666667,7,0.875,6,1.0
  FPL,,—,,—,,—,,—,,2,0.285714285714286,1,0.166666666666667,—,,—,,10,0.588235294117647,1,0.125,—,,—,,3,0.1875,4,0.285714285714286,4,0.285714285714286,2,0.181818181818182,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,0.142857142857143,1,0.142857142857143,1,0.142857142857143,2,0.222222222222222,1,0.2,4,0.5,1,0.2,1,0.2,1,0.142857142857143,3,0.428571428571429,3,0.333333333333333,1,0.125,0,
  NextEra Energy Resource LLC,,—,,—,,—,,—,,5,0.714285714285714,5,0.833333333333333,—,,—,,7,0.411764705882353,7,0.875,—,,—,,13,0.8125,10,0.714285714285714,10,0.714285714285714,9,0.818181818181818,-1,,6,1.0,5,1.0,5,1.0,—,,5,1.0,5,1.0,6,1.0,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
Pretax Income,,—,,—,,—,,—,,255,1.0,328,1.0,311,1.0,758,1.0,282,1.0,156,1.0,494,1.0,760,1.0,232,1.0,279,1.0,160,1.0,1135,1.0,516,1.0,383,1.0,441,1.0,715,1.0,404,1.0,770,1.0,494,1.0,960,1.0,264,1.0,236,1.0,727,1.0,565,1.0,923,1.0,618,1.0,850,1.0,569,1.0,567,1.0,252,1.0,821,1.0,995,1.0,452,1.0,583,1.0,784,1.0,943,1.0
  FPL,,—,,—,,—,,—,,191,0.636666666666667,181,0.493188010899183,277,0.778089887640449,507,0.628252788104089,261,0.627403846153846,194,1.05434782608696,316,0.612403100775194,511,0.64765525982256,267,1.00375939849624,164,0.522292993630573,342,1.79057591623037,475,0.404255319148936,251,0.45970695970696,198,0.548476454293629,331,0.753986332574032,486,0.654104979811575,290,0.671296296296296,312,0.405194805194805,418,0.834331337325349,502,0.522916666666667,293,1.11406844106464,326,1.38723404255319,485,0.660762942779292,562,0.975694444444444,351,0.37823275862069,387,0.615262321144674,568,0.658932714617169,629,1.02777777777778,408,0.717047451669596,460,1.76245210727969,632,0.763285024154589,685,0.676209279368213,406,0.910313901345291,546,0.906976744186046,678,0.858227848101266,729,0.765756302521008
  NEER,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,142,0.328703703703704,—,,—,,—,,-30,-0.114068441064639,-91,-0.387234042553192,249,0.339237057220709,14,0.0243055555555556,577,0.62176724137931,242,0.384737678855326,294,0.341067285382831,-17,-0.0277777777777778,161,0.282952548330404,-199,-0.762452107279693,196,0.236714975845411,328,0.323790720631787,40,0.0896860986547085,56,0.0930232558139535,112,0.141772151898734,223,0.234243697478992
  Corporate & Other,,—,,—,,—,,—,,-45,,-39,,-45,,-49,,-134,,-28,,-22,,-29,,-34,,-35,,-31,,-40,,-30,,22,,2,,-28,,-28,,0,,-7,,0,,1,,1,,-7,,-11,,-5,,-11,,-12,,-43,,-2,,-9,,-7,,-18,,6,,-19,,-6,,-9,
  NextEra Energy Resource LLC,,—,,—,,—,,—,,109,0.363333333333333,186,0.506811989100817,79,0.221910112359551,300,0.371747211895911,155,0.372596153846154,-10,-0.0543478260869565,200,0.387596899224806,278,0.35234474017744,-1,-0.0037593984962406,150,0.477707006369427,-151,-0.790575916230366,700,0.595744680851064,295,0.54029304029304,163,0.451523545706371,108,0.246013667425968,257,0.345895020188425,—,,458,0.594805194805195,83,0.165668662674651,458,0.477083333333333,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
Income Taxes,,—,,—,,—,,—,,53,1.0,77,1.0,75,1.0,231,1.0,14,1.0,6,1.0,127,1.0,227,1.0,8,1.0,30,1.0,-49,,361,1.0,108,1.0,19,1.0,71,1.0,182,1.0,55,1.0,214,1.0,77,1.0,240,1.0,1,1.0,-32,,147,1.0,158,1.0,256,1.0,157,1.0,243,1.0,154,1.0,138,1.0,168,1.0,211,1.0,297,1.0,125,1.0,153,1.0,292,1.0,279,1.0
  FPL,,—,,—,,—,,—,,76,0.808510638297872,58,0.734177215189873,95,1.13095238095238,179,0.685823754789272,91,0.928571428571429,68,34.0,105,0.75,185,0.761316872427984,94,4.47619047619048,56,1.33333333333333,-105,2.91666666666667,161,0.425925925925926,100,0.769230769230769,71,11.8333333333333,118,1.87301587301587,180,0.947368421052632,104,1.52941176470588,121,0.570754716981132,153,1.86585365853659,194,0.729323308270677,112,12.4444444444444,121,-3.45714285714286,184,0.948453608247423,215,1.32716049382716,135,0.435483870967742,148,0.875739644970414,215,0.833333333333333,237,1.34659090909091,152,1.07042253521127,172,0.914893617021276,241,1.15865384615385,263,0.848387096774194,158,1.39823008849558,199,1.17751479289941,255,0.891608391608392,267,0.946808510638298
  NEER,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-36,-0.529411764705882,—,,—,,—,,-103,-11.4444444444444,-156,4.45714285714286,10,0.0515463917525773,-53,-0.327160493827161,175,0.564516129032258,21,0.124260355029586,43,0.166666666666667,-61,-0.346590909090909,-10,-0.0704225352112676,16,0.0851063829787234,-33,-0.158653846153846,47,0.151612903225806,-45,-0.398230088495575,-30,-0.177514792899408,31,0.108391608391608,15,0.0531914893617021
  Corporate & Other,,—,,—,,—,,—,,-41,,-2,,-9,,-30,,-84,,4,,-13,,-16,,-13,,-12,,-13,,-17,,-22,,13,,8,,-8,,-13,,2,,-5,,-26,,-8,,3,,-47,,-4,,-54,,-12,,-15,,-22,,-4,,-20,,3,,-13,,12,,-16,,6,,-3,
  NextEra Energy Resource LLC,,—,,—,,—,,—,,18,0.191489361702128,21,0.265822784810127,-11,-0.130952380952381,82,0.314176245210728,7,0.0714285714285714,-66,-33.0,35,0.25,58,0.238683127572016,-73,-3.47619047619048,-14,-0.333333333333333,69,-1.91666666666667,217,0.574074074074074,30,0.230769230769231,-65,-10.8333333333333,-55,-0.873015873015873,10,0.0526315789473684,—,,91,0.429245283018868,-71,-0.865853658536585,72,0.270676691729323,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
Net Income,,173,1.0,137,1.0,203,1.0,339,1.0,206,1.0,251,1.0,236,1.0,527,1.0,271,1.0,150,1.0,405,1.0,533,1.0,224,1.0,249,1.0,209,1.0,774,1.0,408,1.0,364,1.0,370,1.0,533,1.0,349,1.0,556,1.0,417,1.0,720,1.0,263,1.0,268,1.0,580,1.0,407,1.0,667,1.0,461,1.0,607,1.0,415,1.0,429,1.0,272,1.0,610,1.0,698,1.0,327,1.0,430,1.0,492,1.0,660,1.0
  FPL,,164,1.0718954248366,111,0.75,201,0.909502262443439,311,0.876056338028169,124,0.59047619047619,122,0.442028985507246,182,0.669117647058823,328,0.600732600732601,170,0.534591194968553,126,0.736842105263158,211,0.509661835748792,326,0.597069597069597,173,0.706122448979592,108,0.397058823529412,217,0.986363636363636,314,0.393977415307403,151,0.362980769230769,127,0.33509234828496,213,0.566489361702128,306,0.590733590733591,186,0.510989010989011,191,0.342293906810036,265,0.632458233890215,308,0.443804034582133,181,0.71259842519685,205,0.759259259259259,301,0.557407407407407,347,0.83816425120773,216,0.349514563106796,239,0.519565217391304,353,0.584437086092715,392,0.899082568807339,256,0.599531615925059,288,1.16129032258065,391,0.630645161290323,422,0.600284495021337,248,0.744744744744745,347,0.801385681293303,423,0.839285714285714,462,0.693693693693694
  NEER,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,178,0.489010989010989,—,,—,,—,,73,0.28740157480315,65,0.240740740740741,239,0.442592592592593,67,0.161835748792271,402,0.650485436893204,221,0.480434782608696,251,0.415562913907285,44,0.100917431192661,171,0.400468384074941,-40,-0.161290322580645,229,0.369354838709677,281,0.399715504978663,85,0.255255255255255,86,0.198614318706697,81,0.160714285714286,204,0.306306306306306
  Corporate & Other,,20,,-11,,-18,,-16,,-4,,-25,,-36,,-19,,-50,,-21,,-9,,-13,,-21,,-23,,-11,,-23,,-8,,-15,,-6,,15,,-15,,-2,,-2,,26,,9,,-2,,40,,-7,,49,,1,,3,,-21,,2,,24,,-10,,-5,,-6,,-3,,-12,,-6,
