Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41
Depreciation and Amortization,,1.935,1.0,2.141,1.0,2.483,1.0,3.109,1.0,2.89,1.0,3.517,1.0,4.318,1.0,4.28,1.0,4.804,1.0,4.163,1.0,4.348,1.0,7.522,1.0,12.792,1.0,17.85,1.0,22.198,1.0,28.45,1.0,37.585,1.0,44.268,1.0,54.715,1.0,64.972,1.0
  Automobiles,,1.935,1.0,2.141,1.0,2.483,1.0,3.109,1.0,2.89,1.0,3.517,1.0,4.318,1.0,4.28,1.0,4.804,1.0,4.163,1.0,4.348,1.0,7.522,1.0,12.792,1.0,17.85,1.0,22.198,1.0,28.45,1.0,37.585,1.0,44.268,1.0,54.715,1.0,64.972,1.0
Depreciation,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,40.2,1.0
  Automobiles,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,40.2,1.0
R&D Expenses,,8.143,1.0,13.265,1.0,15.416,1.0,26.698,1.0,37.617,1.0,41.162,1.0,52.531,1.0,54.083,1.0,61.206,1.0,68.391,1.0,74.854,1.0,61.901,1.0,68.832,1.0,54.859,1.0,52.312,1.0,56.351,1.0,68.454,1.0,81.544,1.0,107.717,1.0,135.873,1.0
  Automobiles,,8.143,1.0,13.265,1.0,15.416,1.0,26.698,1.0,37.617,1.0,41.162,1.0,52.531,1.0,54.083,1.0,61.206,1.0,68.391,1.0,74.854,1.0,61.901,1.0,68.832,1.0,54.859,1.0,52.312,1.0,56.351,1.0,68.454,1.0,81.544,1.0,107.717,1.0,135.873,1.0
Capital Expenditures,,-6.199,,-5.472,,-9.815,,-7.768,,-17.148,,-20.476,,-54.314,,-68.844,,-54.262,,-67.987,,-44.79,,-62.398,,-41.483,,-57.727,,-40.515,,-76.548,,-89.434,,-141.364,,-175.685,,-284.175,
  Automobiles,,-6.199,1.0,-5.472,1.0,-9.815,1.0,-7.768,1.0,-17.148,1.0,-20.476,1.0,-54.314,1.0,-68.844,1.0,-54.262,1.0,-67.987,1.0,-44.79,1.0,-62.398,1.0,-41.483,1.0,-57.727,1.0,-40.515,1.0,-76.548,1.0,-89.434,1.0,-141.364,1.0,-175.685,1.0,-284.175,1.0
Vehicles Sold - Worldwide,,—,,—,,—,,100,1.0,200,1.0,150,1.0,190,1.0,160,1.0,150,1.0,99,1.0,89,1.0,331,1.0,2450,1.0,4901,1.0,5168,1.0,5516,1.0,6892,1.0,6457,1.0,7579,1.0,7785,1.0
  Automobiles,,—,,—,,—,,100,1.0,200,1.0,150,1.0,190,1.0,160,1.0,150,1.0,99,1.0,89,1.0,331,1.0,2450,1.0,4901,1.0,5168,1.0,5516,1.0,6892,1.0,6457,1.0,7579,1.0,7785,1.0
Source: Bloomberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
