Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81
  Insurance Group,,13674,0.349817084090153,9174,0.301776315789474,10450,0.222510859381654,10400,0.189978627404417,—,,9892,0.204051322249268,11124,0.222564574538325,10799,0.206454203070335,11364,0.208993103448276,18231,0.312822800665763,21753,0.343600435956973,12367,0.220425986988682,13349,0.228927646584692,13128,0.205861598532248,13373,0.242181133305565,14149,0.242198599770623,14333,0.231461145920806,15563,0.22588791964817,14319,0.242501735905296,14863,0.240482161637408,15323,0.243442479703859,16575,0.21027859535167,15748,0.264743460426333,15595,0.282805019585086,15913,0.257475244320756,16145,0.256127548187515,16424,0.259700831725752,17163,0.253362070238113,17727,0.255738130617309,18164,0.257397120507879,17488,0.251528183295698,18081,0.244612200170461,18754,0.249587436784669,20253,0.268017362305799,19796,0.238353822258076,20561,0.229396079481429,21360,0.236673277858417,21686,0.240690795680307,21474,0.247907551286639,21953,0.245301360985094
    GEICO,,5203,0.133106500550027,5328,0.175263157894737,5385,0.114662294523465,5619,0.102643260325521,—,,5926,0.122241016543587,6050,0.121045997479042,6247,0.119429521861319,6474,0.119062068965517,6712,0.115170129892414,6845,0.108120488398174,7244,0.129115052134391,7543,0.129358097100033,7809,0.122453779931317,7915,0.14333834368605,8284,0.141803180472107,8506,0.137361927524062,8658,0.125665849021002,8622,0.146019272782699,8869,0.143499716851387,8996,0.142922962045025,9085,0.11525677458642,9109,0.153133615762222,9040,0.163934426229508,8540,0.138178758656398,8404,0.133322757198382,8923,0.141092944562158,9546,0.140919088882656,9604,0.138551870392544,9633,0.136506631901145,9554,0.137414241949171,9807,0.132675839116847,9808,0.130529677934522,9815,0.129886456872138,9626,0.11590189397132,9714,0.108377681828832,9844,0.109073583672203,10080,0.111876935371092,10234,0.118146869696725,10469,0.11697990926766
    Berkshire Hathaway Reinsurance Group,,4809,0.123026938524905,1330,0.04375,1905,0.0405629844135934,1978,0.0361324735582632,—,,1126,0.0232270308181031,2243,0.0448770532802465,1652,0.031582770948439,1872,0.0344275862068966,8374,0.1436881209355,13232,0.209006618332307,3364,0.0599590054362356,3954,0.0678088182332665,4110,0.0644493578585878,3540,0.0641083684963509,3912,0.0669645149694449,3777,0.0609941218267554,4715,0.0684354906599707,3546,0.0600538554033228,3707,0.0599789661030661,3940,0.0625963173029566,5150,0.0653354308332488,4270,0.0717840091453164,4311,0.078177136225156,4883,0.079007831208336,5229,0.0829539144919489,4847,0.0766421049302679,4862,0.071773372108472,5159,0.0744261869382691,5329,0.0755158145334996,4816,0.0692680541372416,4961,0.0671158190943897,5461,0.0726776683524088,6608,0.0874467353042374,6209,0.07475949092748,6614,0.073791433767335,7067,0.0783038415086813,7120,0.0790241845081521,6699,0.0773369044458041,6828,0.0762956175833017
      Property/Casualty,,1022,0.0261454629179565,583,0.0191776315789474,1374,0.0292564517502768,911,0.0166413970735985,—,,484,0.00998391022731961,1127,0.0225485684560133,1067,0.0203987993958744,1164,0.0214068965517241,3860,0.0662331199917638,1742,0.0275158350313542,1960,0.0349344978165939,2061,0.0353449606420744,1789,0.0280535039437989,2026,0.0366902696535613,2296,0.0393022817918828,2157,0.0348330211226665,2449,0.035545814766971,2322,0.0393246058224804,2301,0.0372299975730119,2614,0.0415296379263778,2674,0.0339236780675936,2723,0.0457770156680788,2708,0.0491077905121137,3428,0.0554656656527086,3355,0.0532243991433331,3394,0.0536668669555042,3354,0.0495121123101224,3637,0.0524690912763103,3355,0.0475427956014057,3399,0.0488874825607318,3531,0.0477697958521044,4013,0.0534069736491882,5097,0.0674509700129688,5149,0.0619965564157827,5325,0.0594102486862804,5739,0.0635893231099932,5725,0.06354121577376,5435,0.0627446000392514,5608,0.0626634187766778
        General Re Group,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,654,0.0103302847936312,777,0.0138490330630069,844,0.0144741129460994,826,0.0129525960075897,972,0.0176026367735743,1033,0.0176826032626372,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
        NICO Group,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,1088,0.0171855502377229,1183,0.021085464753587,1217,0.020870847695975,963,0.0151009079362092,1054,0.019087632879987,1263,0.0216196785292456,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
      Life/Health,,741,0.0189567397477551,648,0.0213157894736842,531,0.0113065326633166,1064,0.0194362749575288,—,,641,0.0132224926770906,536,0.0107240751485565,583,0.011145735752385,708,0.0130206896551724,2760,0.0473583966780487,1085,0.0171381636102292,1173,0.0209072275198289,1146,0.0196532386685188,1404,0.0220162769911088,1234,0.0223473804306489,1314,0.0224926821753197,1307,0.0211065176668174,1472,0.0213652263523811,1027,0.0173929242806578,1082,0.0175066742172963,1093,0.017364917465008,1659,0.0210468892723029,1351,0.022711989778764,1418,0.0257144929638764,1378,0.0222962915021681,1714,0.0271912429602602,1305,0.0206350210303279,1299,0.0191759790968542,1328,0.0191583594212098,1716,0.0243169708649813,1248,0.0179498612049995,1262,0.0170732037285063,1256,0.0167154644663295,1458,0.0192943916576238,1060,0.0127629345116973,1289,0.0143811850810545,1328,0.0147145183986881,1395,0.0154829687343922,1229,0.0141882453446624,1220,0.0136321988066239
        General Re Group,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,737,0.0116413148209575,801,0.0142768024240264,786,0.0134794464166281,982,0.0153988490066017,919,0.0166428222169905,936,0.0160221845632414,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
        Life Reinsurance,,—,,—,,333,0.00709053743292735,385,0.00703286264910582,—,,—,,323,0.00646245573317861,383,0.00732215573441413,337,0.00619770114942529,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
        BHLN Group,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,348,0.00549684878927167,372,0.00663042509580251,360,0.00617379225189072,422,0.00661742798450706,315,0.00570455821365834,378,0.00647049761207826,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
        Periodic payment annuity,,—,,—,,193,0.0041095307043693,674,0.0123120764298632,—,,—,,209,0.00418158900382145,195,0.00372799051752156,367,0.00674942528735632,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
      Periodic Payment Annuity,,—,,—,,—,,—,,—,,—,,—,,—,,—,,1082,0.0185658642049452,220,0.00347501934953956,230,0.00409945637643704,197,0.00337843631561798,898,0.0140816358532875,280,0.00507071841214075,302,0.00516955100224242,312,0.00503843420967638,262,0.00380277806000261,194,0.00328551831591783,229,0.00370520184451096,229,0.00363821235085712,211,0.00267684969044961,159,0.00267298769416986,182,0.00330044973161178,68,0.00110025241084719,157,0.00249067978107401,144,0.00227696783782929,123,0.00181573936021021,191,0.00275545681434569,200,0.00283414578845936,169,0.00243071037151035,168,0.00227281951377897,192,0.00255523023689114,53,0.000701373633644761,0,,0,,0,,0,,0,,0,
      Variable Annuity,,—,,—,,5,0.00010646452601993,5,9.13358785598159e-05,—,,—,,4,8.00304115563914e-05,5,9.55895004492707e-05,4,7.35632183908046e-05,—,,—,,—,,—,,—,,—,,—,,—,,16,0.000232230721221534,—,,4,6.47196828735539e-05,4,6.35495607136616e-05,16,0.000202983862782909,3,5.04337300786766e-05,3,5.44030175540403e-05,4,6.4720730049835e-05,3,4.75926072816689e-05,4,6.32491066063692e-05,4,5.90484344783809e-05,3,4.32794264033354e-05,4,5.66829157691872e-05,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
      Retroactive Reinsurance,,3046,0.0779247358591931,99,0.00325657894736842,0,,3,5.48015271358895e-05,—,,1,2.06279136928091e-05,580,0.0116044096756768,2,3.82358001797083e-05,0,,672,0.0115307400607423,10185,0.160877600341184,1,1.78237233758132e-05,550,0.00943218260705527,19,0.000297941070392498,0,,0,,1,1.61488275951166e-05,516,0.00748944075939446,3,5.08069842667705e-05,91,0.00147237278537335,0,,590,0.00748502994011976,34,0.000571582274225002,—,,5,8.09009125622937e-05,-1,-1.5864202427223e-05,0,,82,0.00121049290680681,0,,54,0.000765219362884027,0,,0,,0,,0,,0,,0,,0,,0,,35,0.000404059061890304,0,
    Berkshire Hathaway Primary Group ( BHPG ),,1139,0.0291386323518125,1236,0.0406578947368421,1210,0.0257644152968231,1309,0.0239117330069598,—,,1446,0.029827963199802,1441,0.02883095576319,1511,0.0288871470357696,1629,0.0299586206896552,1676,0.0287582147943513,1676,0.0264733292264923,1759,0.0313519294180554,1852,0.0317607312513934,1856,0.0291041382446567,1918,0.0347344211231641,1953,0.033430904329071,2050,0.033105096569989,2190,0.0317865799671974,2151,0.0364286077192745,2287,0.0370034786829545,2387,0.0379232003558775,2340,0.0296863899320004,2369,0.039825835518795,2244,0.0406934571304222,2490,0.0402886544560223,2512,0.0398508764971841,2654,0.041965782233326,2755,0.0406696092469848,2964,0.0427600732864954,3202,0.0453746740732343,3118,0.0448458872092856,3313,0.0448205419592245,3485,0.0463800904977376,3830,0.0506841701294233,3961,0.0476924373592766,4233,0.0472269638852629,4449,0.0492958526775326,4486,0.0497896758010633,4541,0.0524237771441105,4656,0.0520258341341319
    Investment Income,,957,0.0244825910102586,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
    General Re,,1566,0.0400624216531505,1280,0.0421052631578947,1950,0.0415211651477728,1494,0.027291160513673,—,,1394,0.0287553116877759,1390,0.027810568015846,1389,0.0265547632248074,1389,0.0255448275862069,1469,0.0252063350434977,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
      Global Life/Health,,767,0.0196218885108343,819,0.0269407894736842,767,0.0163316582914573,788,0.014394534461027,—,,896,0.018482610668757,738,0.0147656109321542,765,0.0146251935687384,746,0.0137195402298851,819,0.0140530894490297,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
      Property/Casualty,,799,0.0204405331423163,461,0.0151644736842105,1183,0.0251895068563155,706,0.012896626052646,—,,498,0.0102727010190189,652,0.0130449570836918,624,0.011929569656069,643,0.0118252873563218,650,0.011153245594468,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Manufacturing,,—,,8985,0.295559210526316,8863,0.188719018822928,9524,0.173976581480737,—,,8568,0.176739964519988,10554,0.211160240891539,12201,0.23325749899631,12082,0.222197701149425,11669,0.200226496679765,12097,0.191078677597182,12738,0.227038588361109,12819,0.219838452436076,19991,0.313481049379812,12934,0.234230971223673,13853,0.237131755079683,15686,0.253310509656999,21544,0.312698666124795,15070,0.255220417633411,16206,0.262211795162204,15897,0.252561841666269,15557,0.197363747082107,15035,0.252757043910968,13033,0.236344842593936,15170,0.245453368713999,15841,0.251304830649639,15913,0.251620758356788,17412,0.257037835284392,17496,0.252405614784252,17909,0.253783584627593,18421,0.264947430494628,19772,0.267489210871653,19000,0.252861325525685,18588,0.245983643437525,18289,0.220208782343805,19102,0.213118229184099,19174,0.212451939590697,18840,0.209103319681683,18529,0.213908867364727,19840,0.221690839609359
    Industrial Products,,—,,—,,4293,0.091410442040712,4416,0.0806678479440294,—,,3843,0.0792730723214654,5694,0.113923290850523,6505,0.124361940084501,6400,0.117701149425287,6103,0.104720396712366,6508,0.102797390576379,6637,0.118296052045272,6657,0.114163708391213,8764,0.137429238995782,7077,0.128162407866857,7287,0.124736815077286,7673,0.12390995413733,9196,0.133474607022076,7677,0.130015072738666,7887,0.12761103470593,5281,0.0839013075322117,7314,0.0927889982746372,7358,0.123697128639634,5789,0.104979689540113,6173,0.0998802666494078,6347,0.100690092805584,6672,0.105499509819424,7186,0.106080512540411,7192,0.103755211564263,7126,0.100980614442807,7475,0.107512189509112,7714,0.104360296007684,7723,0.102781474580783,7912,0.104703173384856,8863,0.106714989223749,8876,0.0990282379980141,8667,0.0960321769287875,8478,0.0940964938567576,8883,0.102550189907759,9273,0.10361588486379
    Building Products,,—,,—,,2327,0.0495485904096755,2710,0.0495040461794202,—,,2470,0.0509509468212385,2461,0.0492387107100698,2847,0.0544286615558147,2841,0.052248275862069,2623,0.0450076356835224,2734,0.043185013189278,3125,0.0556991355494163,3124,0.0535747972080739,7963,0.124868670712393,2834,0.0513229142143103,3340,0.0571731799585751,4969,0.0802435243201343,9114,0.132284424575816,4562,0.0772604874083357,5369,0.0868699943370277,7716,0.122587102616653,5115,0.0648914036334111,4857,0.0816522089973774,4968,0.0900913970694908,5672,0.091773995210666,5747,0.0911715713492504,5628,0.0889914929951614,6402,0.0945070193826486,6374,0.09195435463162,6570,0.0931016891508899,6712,0.0965380355832986,7710,0.104306181257356,7589,0.100998136811286,6885,0.0911124050498902,6010,0.0723634305804727,6693,0.0746728252501925,6739,0.0746695327475596,6523,0.0723981398239714,6089,0.0702947322242874,6897,0.0770666189912173
    Consumer Products,,—,,—,,2243,0.0477599863725407,2398,0.0438046873572877,—,,2255,0.0465159453772845,2399,0.0479982393309458,2849,0.0544668973559944,2841,0.052248275862069,2943,0.0504984642838758,2855,0.0450962738315247,2976,0.0530434007664201,3038,0.052099946836789,3264,0.0511831396716376,3023,0.0547456491425053,3226,0.0552217600438214,3044,0.0491570311995349,3234,0.0469396345269025,2831,0.0479448574864091,2950,0.047730766119246,2900,0.0460734315174046,3128,0.0396833451740587,2820,0.047407706273956,2276,0.0412737559843319,3325,0.0537991068539253,3747,0.0594431664948045,3613,0.057129755542203,3824,0.0564503033613321,3930,0.0566960485883694,4213,0.0597012810338964,4234,0.0608972054022178,4348,0.0588227336066128,3688,0.0490817141336172,3791,0.050168065002779,3416,0.0411303625395832,3533,0.0394171659358927,3768,0.04175022991435,3839,0.0426086860009545,3557,0.0410639452326803,3670,0.0410083357543522
  Pilot Travel Center (Pilot),,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,0,,—,,0,,0,,9508,0.114481114469074,14754,0.164608227064297,13166,0.145882040088198,14311,0.158836391080922,12503,0.144341441451842,12999,0.145249960891233
  Berkshire Hathaway Energy (BHE),,4853,0.124152574893192,4270,0.140460526315789,4331,0.0922195724384635,4543,0.0829877792594487,—,,4213,0.0869054003878048,4118,0.082391308697305,4299,0.0821878524862829,5198,0.0955954022988506,4244,0.0728221143121879,4231,0.0668309403086449,4602,0.0820247749754924,5351,0.0917665620551868,4670,0.0732307788806824,4512,0.0817110052699252,5050,0.0864444786798815,5706,0.0921452102577353,4719,0.0684935483402761,4672,0.079123410164784,4970,0.0804142059703907,5720,0.090875871820536,19987,0.253564904090125,4507,0.0757682738215318,4659,0.0844878862614246,6226,0.100737816322568,5708,0.0905528674545887,5924,0.0936719268840328,6085,0.0898274309502369,7013,0.10117287245553,6074,0.0860730075955107,6020,0.0865850676715521,6545,0.0885452602243056,7557,0.100572265105137,6271,0.0829870576714395,6451,0.0776732929575091,6362,0.0709799065055617,7281,0.0806750063711205,5914,0.0656389083119679,6277,0.0724651066138696,6492,0.0725411759447561
    Energy,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,3825,0.0647789049401324,3567,0.0577137772024917,4337,0.0689036112037876,15371,0.195004059677256,3634,0.0610920583686369,3419,0.0620013056724213,4451,0.0720179923629539,4052,0.0642817482351075,4849,0.076673729483571,4301,0.0634918291728791,5225,0.0753783343191425,4560,0.0646185239768734,4823,0.0693687344484876,4940,0.0668317166551673,6095,0.0811152515304764,5211,0.0689595849985443,5471,0.0658735987863172,4933,0.0550367618346331,5958,0.0660158890206203,4918,0.0545844016026815,5245,0.0605511365604184,5115,0.0571546695867879
    Real Estate,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,785,0.0132944942164716,1327,0.0214707547933015,1307,0.0207648189631889,4473,0.0567466761392469,893,0.0150124403200861,1193,0.0216342666473234,1742,0.0281858779367031,1568,0.0248750694058856,1232,0.0194807248347617,1763,0.0260255974963464,1743,0.0251453467403379,1477,0.0209301666477724,1207,0.0173601622391301,1672,0.0226199656371335,1405,0.0186984295980836,984,0.0130217293491782,875,0.0105354412242785,1296,0.0144592830605482,1212,0.0134292140807304,939,0.0104218692771285,866,0.00999757564562866,1289,0.0144032002145395
    Other,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,62,0.00105001100817992,76,0.00122967397459752,76,0.00120744165355957,270,0.00342535268446159,-20,-0.000336224867191177,47,0.000852313941679965,33,0.000533946022911138,88,0.00139604981359562,-157,-0.00248252743429999,21,0.0003100042810115,45,0.000649191396050031,37,0.000524316970864981,-10,-0.000143829016065701,-67,-0.000906422067995184,57,0.000758583976577056,76,0.00100574332371702,105,0.00126425294691342,133,0.00148386161038034,111,0.00122990326976986,57,0.00063263743215796,166,0.00191639440782258,88,0.00098330614342861
    NV Energy,,253,0.00647240911765458,2824,0.0928947368421053,495,0.0105399880759731,601,0.0109785726028899,—,,2285,0.0471347827880688,508,0.0101638622676617,466,0.00890894144187203,703,0.0129287356321839,1248,0.0214142315413785,594,0.00938255224375681,761,0.0135638534889939,1057,0.018126940028468,636,0.00997318530366468,625,0.0113185678842427,760,0.0130094660983584,1071,0.0172953943543699,609,0.00883928182649462,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
